cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_estado_civil;2001_total;2001_hombres;2001_mujeres;2001_grupo_de_dedad__15_a_17;2001_grupo_de_dedad__18_a_28;2001_grupo_de_dedad__29_a_39;2001_grupo_de_dedad__40_a_59;2001_grupo_de_dedad__60_o_mas;2012_total;2012_hombres;2012_mujeres;2012_grupo_de_dedad__15_a_17;2012_grupo_de_dedad__18_a_28;2012_grupo_de_dedad__29_a_39;2012_grupo_de_dedad__40_a_59;2012_grupo_de_dedad__60_o_mas;2024_total;2024_hombres;2024_mujeres;2024_grupo_de_dedad__15_a_17;2024_grupo_de_dedad__18_a_28;2024_grupo_de_dedad__29_a_39;2024_grupo_de_dedad__40_a_59;2024_grupo_de_dedad__60_o_mas
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2072;49;Provincia;Chuquisaca;Oropeza;;Oropeza;152,266;81,104;71,162;16,401;55,862;29,440;33,403;17,160;198,681;105,619;93,062;19,350;67,431;41,734;44,631;25,535;239,139;125,934;113,205;18,131;71,300;53,359;61,173;35,176
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2073;50;Provincia;Chuquisaca;Oropeza;;Soltero;65,298;33,256;32,042;15,922;37,607;6,167;3,831;1,771;91,383;46,713;44,670;18,815;48,531;12,389;7,795;3,853;107,219;54,155;53,064;17,689;54,862;18,493;11,698;4,477
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2074;51;Provincia;Chuquisaca;Oropeza;;Casado;60,797;31,603;29,194;122;9,172;18,417;24,175;8,911;68,719;35,953;32,766;107;6,415;19,761;28,945;13,491;70,248;36,569;33,679;15;2,481;15,897;33,491;18,364
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2075;52;Provincia;Chuquisaca;Oropeza;;Conviviente o concubino;14,088;7,469;6,619;337;8,569;3,476;1,468;238;24,224;12,827;11,397;416;12,027;8,078;3,046;657;36,109;18,901;17,208;216;11,714;15,834;7,431;914
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2076;53;Provincia;Chuquisaca;Oropeza;;Separado;1,643;1,190;453;11;295;475;665;197;2,110;1,387;723;5;216;537;997;355;4,305;2,795;1,510;41;538;1,157;1,825;744
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2077;54;Provincia;Chuquisaca;Oropeza;;Divorciado;2,422;1,664;758;4;150;570;1,201;497;3,537;2,304;1,233;3;105;611;1,895;923;7,134;4,388;2,746;6;114;931;3,897;2,186
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2078;55;Provincia;Chuquisaca;Oropeza;;Viudo;8,018;5,922;2,096;5;69;335;2,063;5,546;8,445;6,300;2,145;2;86;274;1,868;6,215;10,168;7,485;2,683;29;112;252;1,967;7,808
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2079;56;Provincia;Chuquisaca;Oropeza;;Sin especificar;;;;;;;;;263;135;128;2;51;84;85;41;3,956;1,641;2,315;135;1,479;795;864;683
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2080;57;Provincia;Chuquisaca;Oropeza;;Urbana;125,628;67,476;58,152;13,784;49,517;24,486;25,680;12,161;167,215;89,757;77,458;16,300;60,374;35,814;35,567;19,160;207,303;110,115;97,188;15,751;64,415;47,734;51,711;27,692
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2081;58;Provincia;Chuquisaca;Oropeza;;Soltero;57,682;29,747;27,935;13,407;34,400;5,384;3,068;1,423;80,512;41,652;38,860;15,899;44,311;10,865;6,389;3,048;96,221;48,994;47,227;15,420;50,336;16,791;10,079;3,595
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2082;59;Provincia;Chuquisaca;Oropeza;;Casado;47,671;24,982;22,689;90;7,730;15,214;18,529;6,108;55,172;29,189;25,983;77;5,573;16,881;22,758;9,883;58,266;30,695;27,571;11;2,216;14,286;27,780;13,973
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2083;60;Provincia;Chuquisaca;Oropeza;;Conviviente o concubino;10,862;5,770;5,092;270;6,911;2,654;917;110;19,830;10,592;9,238;313;10,108;6,712;2,297;400;30,894;16,270;14,624;154;9,911;13,855;6,292;682
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2084;61;Provincia;Chuquisaca;Oropeza;;Separado;1,510;1,104;406;8;276;438;618;170;1,934;1,287;647;5;183;494;933;319;3,948;2,597;1,351;36;479;1,063;1,682;688
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2085;62;Provincia;Chuquisaca;Oropeza;;Divorciado;2,319;1,601;718;4;147;552;1,162;454;3,356;2,211;1,145;3;103;593;1,799;858;6,774;4,200;2,574;6;108;899;3,702;2,059
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2086;63;Provincia;Chuquisaca;Oropeza;;Viudo;5,584;4,272;1,312;5;53;244;1,386;3,896;6,206;4,720;1,486;2;56;201;1,325;4,622;8,128;6,065;2,063;25;96;213;1,556;6,238
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2087;64;Provincia;Chuquisaca;Oropeza;;Sin especificar;;;;;;;;;205;106;99;1;40;68;66;30;3,072;1,294;1,778;99;1,269;627;620;457
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2088;65;Provincia;Chuquisaca;Oropeza;;Rural;26,638;13,628;13,010;2,617;6,345;4,954;7,723;4,999;31,466;15,862;15,604;3,050;7,057;5,920;9,064;6,375;31,836;15,819;16,017;2,380;6,885;5,625;9,462;7,484
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2089;66;Provincia;Chuquisaca;Oropeza;;Soltero;7,616;3,509;4,107;2,515;3,207;783;763;348;10,871;5,061;5,810;2,916;4,220;1,524;1,406;805;10,998;5,161;5,837;2,269;4,526;1,702;1,619;882
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2090;67;Provincia;Chuquisaca;Oropeza;;Casado;13,126;6,621;6,505;32;1,442;3,203;5,646;2,803;13,547;6,764;6,783;30;842;2,880;6,187;3,608;11,982;5,874;6,108;4;265;1,611;5,711;4,391
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2091;68;Provincia;Chuquisaca;Oropeza;;Conviviente o concubino;3,226;1,699;1,527;67;1,658;822;551;128;4,394;2,235;2,159;103;1,919;1,366;749;257;5,215;2,631;2,584;62;1,803;1,979;1,139;232
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2092;69;Provincia;Chuquisaca;Oropeza;;Separado;133;86;47;3;19;37;47;27;176;100;76;0;33;43;64;36;357;198;159;5;59;94;143;56
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2093;70;Provincia;Chuquisaca;Oropeza;;Divorciado;103;63;40;0;3;18;39;43;181;93;88;0;2;18;96;65;360;188;172;0;6;32;195;127
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2094;71;Provincia;Chuquisaca;Oropeza;;Viudo;2,434;1,650;784;0;16;91;677;1,650;2,239;1,580;659;0;30;73;543;1,593;2,040;1,420;620;4;16;39;411;1,570
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2095;72;Provincia;Chuquisaca;Oropeza;;Sin especificar;;;;;;;;;58;29;29;1;11;16;19;11;884;347;537;36;210;168;244;226
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2096;73;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Sucre;137,316;73,429;63,887;14,920;52,280;26,672;29,120;14,324;182,236;97,340;84,896;17,738;63,828;38,608;39,902;22,160;222,744;117,777;104,967;16,792;67,658;50,604;56,497;31,193
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2097;74;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Soltero;60,892;31,191;29,701;14,512;35,771;5,687;3,355;1,567;85,562;43,990;41,572;17,281;46,330;11,507;7,028;3,416;101,069;51,213;49,856;16,420;52,393;17,550;10,766;3,940
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2098;75;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Casado;53,603;27,943;25,660;100;8,403;16,664;21,134;7,302;61,706;32,441;29,265;95;5,987;18,275;25,750;11,599;64,216;33,603;30,613;13;2,345;15,100;30,726;16,032
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2099;76;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Conviviente o concubino;12,211;6,473;5,738;290;7,616;3,020;1,123;162;21,957;11,682;10,275;350;11,084;7,389;2,631;503;33,602;17,643;15,959;181;10,820;14,957;6,872;772
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2100;77;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Separado;1,567;1,140;427;9;284;459;636;179;2,021;1,337;684;5;200;520;966;330;4,130;2,701;1,429;37;502;1,116;1,761;714
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2101;78;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Divorciado;2,368;1,635;733;4;148;558;1,181;477;3,451;2,255;1,196;3;105;603;1,852;888;6,970;4,304;2,666;6;111;919;3,815;2,119
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2102;79;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Viudo;6,675;5,047;1,628;5;58;284;1,691;4,637;7,286;5,505;1,781;2;71;232;1,595;5,386;9,185;6,818;2,367;26;100;232;1,791;7,036
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2103;80;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Sin especificar;;;;;;;;;253;130;123;2;51;82;80;38;3,572;1,495;2,077;109;1,387;730;766;580
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2104;81;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Urbana;125,628;67,476;58,152;13,784;49,517;24,486;25,680;12,161;167,215;89,757;77,458;16,300;60,374;35,814;35,567;19,160;207,303;110,115;97,188;15,751;64,415;47,734;51,711;27,692
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2105;82;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Soltero;57,682;29,747;27,935;13,407;34,400;5,384;3,068;1,423;80,512;41,652;38,860;15,899;44,311;10,865;6,389;3,048;96,221;48,994;47,227;15,420;50,336;16,791;10,079;3,595
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2106;83;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Casado;47,671;24,982;22,689;90;7,730;15,214;18,529;6,108;55,172;29,189;25,983;77;5,573;16,881;22,758;9,883;58,266;30,695;27,571;11;2,216;14,286;27,780;13,973
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2107;84;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Conviviente o concubino;10,862;5,770;5,092;270;6,911;2,654;917;110;19,830;10,592;9,238;313;10,108;6,712;2,297;400;30,894;16,270;14,624;154;9,911;13,855;6,292;682
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2108;85;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Separado;1,510;1,104;406;8;276;438;618;170;1,934;1,287;647;5;183;494;933;319;3,948;2,597;1,351;36;479;1,063;1,682;688
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2109;86;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Divorciado;2,319;1,601;718;4;147;552;1,162;454;3,356;2,211;1,145;3;103;593;1,799;858;6,774;4,200;2,574;6;108;899;3,702;2,059
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2110;87;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Viudo;5,584;4,272;1,312;5;53;244;1,386;3,896;6,206;4,720;1,486;2;56;201;1,325;4,622;8,128;6,065;2,063;25;96;213;1,556;6,238
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2111;88;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Sin especificar;;;;;;;;;205;106;99;1;40;68;66;30;3,072;1,294;1,778;99;1,269;627;620;457
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2112;89;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Rural;11,688;5,953;5,735;1,136;2,763;2,186;3,440;2,163;15,021;7,583;7,438;1,438;3,454;2,794;4,335;3,000;15,441;7,662;7,779;1,041;3,243;2,870;4,786;3,501
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2113;90;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Soltero;3,210;1,444;1,766;1,105;1,371;303;287;144;5,050;2,338;2,712;1,382;2,019;642;639;368;4,848;2,219;2,629;1,000;2,057;759;687;345
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2114;91;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Casado;5,932;2,961;2,971;10;673;1,450;2,605;1,194;6,534;3,252;3,282;18;414;1,394;2,992;1,716;5,950;2,908;3,042;2;129;814;2,946;2,059
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2115;92;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Conviviente o concubino;1,349;703;646;20;705;366;206;52;2,127;1,090;1,037;37;976;677;334;103;2,708;1,373;1,335;27;909;1,102;580;90
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2116;93;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Separado;57;36;21;1;8;21;18;9;87;50;37;0;17;26;33;11;182;104;78;1;23;53;79;26
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2117;94;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Divorciado;49;34;15;0;1;6;19;23;95;44;51;0;2;10;53;30;196;104;92;0;3;20;113;60
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2118;95;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Viudo;1,091;775;316;0;5;40;305;741;1,080;785;295;0;15;31;270;764;1,057;753;304;1;4;19;235;798
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2119;96;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Sin especificar;;;;;;;;;48;24;24;1;11;14;14;8;500;201;299;10;118;103;146;123
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2120;97;Municipio/TIOC;Chuquisaca;Oropeza;Yotala;Yotala;5,306;2,758;2,548;621;1,236;970;1,501;978;6,458;3,291;3,167;694;1,593;1,121;1,762;1,288;6,974;3,529;3,445;524;1,578;1,321;1,932;1,619
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL, CENSOS 2001, 2012 Y  2121;98;Municipio/TIOC;Chuquisaca;Oropeza;Yotala;Soltero;1,624;741;883;605;678;133;139;69;2,316;1,066;1,250;685;1,061;263;201;106;2,380;1,162;1,218;507;1,094;396;251;132
