cuadro;no;nivel;departamento;provincia;municipio_tioc;area_y_estado_civil;2001_total;2001_hombres;2001_mujeres;2001_grupo_de_dedad__15_a_17;2001_grupo_de_dedad__18_a_28;2001_grupo_de_dedad__29_a_39;2001_grupo_de_dedad__40_a_59;2001_grupo_de_dedad__60_o_mas;2012_total;2012_hombres;2012_mujeres;2012_grupo_de_dedad__15_a_17;2012_grupo_de_dedad__18_a_28;2012_grupo_de_dedad__29_a_39;2012_grupo_de_dedad__40_a_59;2012_grupo_de_dedad__60_o_mas;2024_total;2024_hombres;2024_mujeres;2024_grupo_de_dedad__15_a_17;2024_grupo_de_dedad__18_a_28;2024_grupo_de_dedad__29_a_39;2024_grupo_de_dedad__40_a_59;2024_grupo_de_dedad__60_o_mas
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2071;48;Departamento;Chuquisaca;;;Sin especificar;;;;;;;;;0.2;0.2;0.2;0.0;0.1;0.2;0.2;0.2;2.7;2.2;3.1;1.7;3.3;2.8;2.4;2.6
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2072;49;Provincia;Chuquisaca;Oropeza;;Oropeza;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2073;50;Provincia;Chuquisaca;Oropeza;;Soltero;42.9;41.0;45.0;97.1;67.3;20.9;11.5;10.3;46.0;44.2;48.0;97.2;72.0;29.7;17.5;15.1;44.8;43.0;46.9;97.6;76.9;34.7;19.1;12.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2074;51;Provincia;Chuquisaca;Oropeza;;Casado;39.9;39.0;41.0;0.7;16.4;62.6;72.4;51.9;34.6;34.0;35.2;0.6;9.5;47.3;64.9;52.8;29.4;29.0;29.8;0.1;3.5;29.8;54.7;52.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2075;52;Provincia;Chuquisaca;Oropeza;;Conviviente o concubino;9.3;9.2;9.3;2.1;15.3;11.8;4.4;1.4;12.2;12.1;12.2;2.1;17.8;19.4;6.8;2.6;15.1;15.0;15.2;1.2;16.4;29.7;12.1;2.6
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2076;53;Provincia;Chuquisaca;Oropeza;;Separado;1.1;1.5;0.6;0.1;0.5;1.6;2.0;1.1;1.1;1.3;0.8;0.0;0.3;1.3;2.2;1.4;1.8;2.2;1.3;0.2;0.8;2.2;3.0;2.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2077;54;Provincia;Chuquisaca;Oropeza;;Divorciado;1.6;2.1;1.1;0.0;0.3;1.9;3.6;2.9;1.8;2.2;1.3;0.0;0.2;1.5;4.2;3.6;3.0;3.5;2.4;0.0;0.2;1.7;6.4;6.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2078;55;Provincia;Chuquisaca;Oropeza;;Viudo;5.3;7.3;2.9;0.0;0.1;1.1;6.2;32.3;4.3;6.0;2.3;0.0;0.1;0.7;4.2;24.3;4.3;5.9;2.4;0.2;0.2;0.5;3.2;22.2
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2079;56;Provincia;Chuquisaca;Oropeza;;Sin especificar;;;;;;;;;0.1;0.1;0.1;0.0;0.1;0.2;0.2;0.2;1.7;1.3;2.0;0.7;2.1;1.5;1.4;1.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2080;57;Provincia;Chuquisaca;Oropeza;;Urbana;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2081;58;Provincia;Chuquisaca;Oropeza;;Soltero;45.9;44.1;48.0;97.3;69.5;22.0;11.9;11.7;48.1;46.4;50.2;97.5;73.4;30.3;18.0;15.9;46.4;44.5;48.6;97.9;78.1;35.2;19.5;13.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2082;59;Provincia;Chuquisaca;Oropeza;;Casado;37.9;37.0;39.0;0.7;15.6;62.1;72.2;50.2;33.0;32.5;33.5;0.5;9.2;47.1;64.0;51.6;28.1;27.9;28.4;0.1;3.4;29.9;53.7;50.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2083;60;Provincia;Chuquisaca;Oropeza;;Conviviente o concubino;8.6;8.6;8.8;2.0;14.0;10.8;3.6;0.9;11.9;11.8;11.9;1.9;16.7;18.7;6.5;2.1;14.9;14.8;15.0;1.0;15.4;29.0;12.2;2.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2084;61;Provincia;Chuquisaca;Oropeza;;Separado;1.2;1.6;0.7;0.1;0.6;1.8;2.4;1.4;1.2;1.4;0.8;0.0;0.3;1.4;2.6;1.7;1.9;2.4;1.4;0.2;0.7;2.2;3.3;2.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2085;62;Provincia;Chuquisaca;Oropeza;;Divorciado;1.8;2.4;1.2;0.0;0.3;2.3;4.5;3.7;2.0;2.5;1.5;0.0;0.2;1.7;5.1;4.5;3.3;3.8;2.6;0.0;0.2;1.9;7.2;7.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2086;63;Provincia;Chuquisaca;Oropeza;;Viudo;4.4;6.3;2.3;0.0;0.1;1.0;5.4;32.0;3.7;5.3;1.9;0.0;0.1;0.6;3.7;24.1;3.9;5.5;2.1;0.2;0.1;0.4;3.0;22.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2087;64;Provincia;Chuquisaca;Oropeza;;Sin especificar;;;;;;;;;0.1;0.1;0.1;0.0;0.1;0.2;0.2;0.2;1.5;1.2;1.8;0.6;2.0;1.3;1.2;1.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2088;65;Provincia;Chuquisaca;Oropeza;;Rural;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2089;66;Provincia;Chuquisaca;Oropeza;;Soltero;28.6;25.7;31.6;96.1;50.5;15.8;9.9;7.0;34.5;31.9;37.2;95.6;59.8;25.7;15.5;12.6;34.5;32.6;36.4;95.3;65.7;30.3;17.1;11.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2090;67;Provincia;Chuquisaca;Oropeza;;Casado;49.3;48.6;50.0;1.2;22.7;64.7;73.1;56.1;43.1;42.6;43.5;1.0;11.9;48.6;68.3;56.6;37.6;37.1;38.1;0.2;3.8;28.6;60.4;58.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2091;68;Provincia;Chuquisaca;Oropeza;;Conviviente o concubino;12.1;12.5;11.7;2.6;26.1;16.6;7.1;2.6;14.0;14.1;13.8;3.4;27.2;23.1;8.3;4.0;16.4;16.6;16.1;2.6;26.2;35.2;12.0;3.1
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2092;69;Provincia;Chuquisaca;Oropeza;;Separado;0.5;0.6;0.4;0.1;0.3;0.7;0.6;0.5;0.6;0.6;0.5;0.0;0.5;0.7;0.7;0.6;1.1;1.3;1.0;0.2;0.9;1.7;1.5;0.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2093;70;Provincia;Chuquisaca;Oropeza;;Divorciado;0.4;0.5;0.3;0.0;0.0;0.4;0.5;0.9;0.6;0.6;0.6;0.0;0.0;0.3;1.1;1.0;1.1;1.2;1.1;0.0;0.1;0.6;2.1;1.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2094;71;Provincia;Chuquisaca;Oropeza;;Viudo;9.1;12.1;6.0;0.0;0.3;1.8;8.8;33.0;7.1;10.0;4.2;0.0;0.4;1.2;6.0;25.0;6.4;9.0;3.9;0.2;0.2;0.7;4.3;21.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2095;72;Provincia;Chuquisaca;Oropeza;;Sin especificar;;;;;;;;;0.2;0.2;0.2;0.0;0.2;0.3;0.2;0.2;2.8;2.2;3.4;1.5;3.1;3.0;2.6;3.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2096;73;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Sucre;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2097;74;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Soltero;44.3;42.5;46.5;97.3;68.4;21.3;11.5;10.9;47.0;45.2;49.0;97.4;72.6;29.8;17.6;15.4;45.4;43.5;47.5;97.8;77.4;34.7;19.1;12.6
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2098;75;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Casado;39.0;38.1;40.2;0.7;16.1;62.5;72.6;51.0;33.9;33.3;34.5;0.5;9.4;47.3;64.5;52.3;28.8;28.5;29.2;0.1;3.5;29.8;54.4;51.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2099;76;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Conviviente o concubino;8.9;8.8;9.0;1.9;14.6;11.3;3.9;1.1;12.0;12.0;12.1;2.0;17.4;19.1;6.6;2.3;15.1;15.0;15.2;1.1;16.0;29.6;12.2;2.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2100;77;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Separado;1.1;1.6;0.7;0.1;0.5;1.7;2.2;1.2;1.1;1.4;0.8;0.0;0.3;1.3;2.4;1.5;1.9;2.3;1.4;0.2;0.7;2.2;3.1;2.3
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2101;78;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Divorciado;1.7;2.2;1.1;0.0;0.3;2.1;4.1;3.3;1.9;2.3;1.4;0.0;0.2;1.6;4.6;4.0;3.1;3.7;2.5;0.0;0.2;1.8;6.8;6.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2102;79;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Viudo;4.9;6.9;2.5;0.0;0.1;1.1;5.8;32.4;4.0;5.7;2.1;0.0;0.1;0.6;4.0;24.3;4.1;5.8;2.3;0.2;0.1;0.5;3.2;22.6
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2103;80;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Sin especificar;;;;;;;;;0.1;0.1;0.1;0.0;0.1;0.2;0.2;0.2;1.6;1.3;2.0;0.6;2.1;1.4;1.4;1.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2104;81;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Urbana;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2105;82;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Soltero;45.9;44.1;48.0;97.3;69.5;22.0;11.9;11.7;48.1;46.4;50.2;97.5;73.4;30.3;18.0;15.9;46.4;44.5;48.6;97.9;78.1;35.2;19.5;13.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2106;83;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Casado;37.9;37.0;39.0;0.7;15.6;62.1;72.2;50.2;33.0;32.5;33.5;0.5;9.2;47.1;64.0;51.6;28.1;27.9;28.4;0.1;3.4;29.9;53.7;50.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2107;84;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Conviviente o concubino;8.6;8.6;8.8;2.0;14.0;10.8;3.6;0.9;11.9;11.8;11.9;1.9;16.7;18.7;6.5;2.1;14.9;14.8;15.0;1.0;15.4;29.0;12.2;2.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2108;85;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Separado;1.2;1.6;0.7;0.1;0.6;1.8;2.4;1.4;1.2;1.4;0.8;0.0;0.3;1.4;2.6;1.7;1.9;2.4;1.4;0.2;0.7;2.2;3.3;2.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2109;86;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Divorciado;1.8;2.4;1.2;0.0;0.3;2.3;4.5;3.7;2.0;2.5;1.5;0.0;0.2;1.7;5.1;4.5;3.3;3.8;2.6;0.0;0.2;1.9;7.2;7.4
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2110;87;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Viudo;4.4;6.3;2.3;0.0;0.1;1.0;5.4;32.0;3.7;5.3;1.9;0.0;0.1;0.6;3.7;24.1;3.9;5.5;2.1;0.2;0.1;0.4;3.0;22.5
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2111;88;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Sin especificar;;;;;;;;;0.1;0.1;0.1;0.0;0.1;0.2;0.2;0.2;1.5;1.2;1.8;0.6;2.0;1.3;1.2;1.7
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2112;89;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Rural;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2113;90;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Soltero;27.5;24.3;30.8;97.3;49.6;13.9;8.3;6.7;33.6;30.8;36.5;96.1;58.5;23.0;14.7;12.3;31.4;29.0;33.8;96.1;63.4;26.4;14.4;9.9
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2114;91;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Casado;50.8;49.7;51.8;0.9;24.4;66.3;75.7;55.2;43.5;42.9;44.1;1.3;12.0;49.9;69.0;57.2;38.5;38.0;39.1;0.2;4.0;28.4;61.6;58.8
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2115;92;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Conviviente o concubino;11.5;11.8;11.3;1.8;25.5;16.7;6.0;2.4;14.2;14.4;13.9;2.6;28.3;24.2;7.7;3.4;17.5;17.9;17.2;2.6;28.0;38.4;12.1;2.6
BOLIVIA: POBLACIÓN DE 15 O MÁS AÑOS DE EDAD POR SEXO Y GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC), ÁREA Y ESTADO CIVIL,  CENSOS 2001 ,2012 Y  2116;93;Municipio/TIOC;Chuquisaca;Oropeza;Sucre;Separado;0.5;0.6;0.4;0.1;0.3;1.0;0.5;0.4;0.6;0.7;0.5;0.0;0.5;0.9;0.8;0.4;1.2;1.4;1.0;0.1;0.7;1.8;1.7;0.7
