cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2001_poblacion_2001;2001_poblacion_antigua;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes;2001_porcentaje_de_inmigrantes_de_toda_la_vida;2001_emigrantes;2001_porcentaje_de_emigrantes_de_toda_la_vida;2001_migracion_neta;2001_migracion_bruta;2012_poblacion_2012;2012_poblacion_antigua;2012_no_migrantes;2012_porcentaje_de_no_migrantes_;2012_inmigrantes;2012_porcentaje_de_inmigrantes_de_toda_la_vida;2012_emigrantes;2012_porcentaje_de_emigrantes_de_toda_la_vida;2012_migracion_neta;2012_migracion_bruta;2024_poblacion_2024;2024_poblacion_antigua;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes;2024_porcentaje_de_inmigrantes_de_toda_la_vida;2024_emigrantes;2024_porcentaje_de_emigrantes_de_toda_la_vida;2024_migracion_neta;2024_migracion_bruta
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2066;43;Provincia;Chuquisaca;Tomina;;Tomina;37435.00;54321.00;34177.00;0.60;3258.00;0.20;20144.00;0.90;-16886.00;23402.00;34602.00;47544.00;30076.00;0.40;4526.00;0.20;17468.00;0.80;-12942.00;21994.00;31003.00;49386.00;26461.00;0.40;4542.00;0.20;22925.00;0.80;-18383.00;27467.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2067;44;Provincia;Chuquisaca;Tomina;;Hombres;18980.00;26889.00;17359.00;0.60;1621.00;0.20;9530.00;0.90;-7909.00;11151.00;17492.00;23648.00;15231.00;0.40;2261.00;0.20;8417.00;0.80;-6156.00;10678.00;15727.00;24433.00;13447.00;0.40;2280.00;0.20;10986.00;0.80;-8706.00;13266.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2068;45;Provincia;Chuquisaca;Tomina;;Mujeres;18455.00;27432.00;16818.00;0.60;1637.00;0.20;10614.00;1.00;-8977.00;12251.00;17110.00;23896.00;14845.00;0.40;2265.00;0.20;9051.00;0.90;-6786.00;11316.00;15276.00;24953.00;13014.00;0.40;2262.00;0.20;11939.00;0.80;-9677.00;14201.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2069;46;Municipio/TIOC;Chuquisaca;Tomina;Padilla;Padilla;12298.00;20720.00;10565.00;0.20;1733.00;0.10;10155.00;0.50;-8422.00;11888.00;10071.00;16597.00;8403.00;0.10;1668.00;0.10;8194.00;0.40;-6526.00;9862.00;8189.00;16386.00;6719.00;0.10;1470.00;0.10;9667.00;0.40;-8197.00;11137.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2070;47;Municipio/TIOC;Chuquisaca;Tomina;Padilla;Hombres;6224.00;10114.00;5342.00;0.20;882.00;0.10;4772.00;0.40;-3890.00;5654.00;5090.00;8282.00;4263.00;0.10;827.00;0.10;4019.00;0.40;-3192.00;4846.00;4126.00;8038.00;3387.00;0.10;739.00;0.10;4651.00;0.40;-3912.00;5390.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2071;48;Municipio/TIOC;Chuquisaca;Tomina;Padilla;Mujeres;6074.00;10606.00;5223.00;0.20;851.00;0.10;5383.00;0.50;-4532.00;6234.00;4981.00;8315.00;4140.00;0.10;841.00;0.10;4175.00;0.40;-3334.00;5016.00;4063.00;8348.00;3332.00;0.10;731.00;0.10;5016.00;0.40;-4285.00;5747.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2072;49;Municipio/TIOC;Chuquisaca;Tomina;Tomina;Tomina;9010.00;10086.00;7945.00;0.10;1065.00;0.00;2141.00;0.10;-1076.00;3206.00;8153.00;10700.00;6719.00;0.10;1434.00;0.10;3981.00;0.20;-2547.00;5415.00;7757.00;13426.00;6329.00;0.10;1428.00;0.10;7097.00;0.30;-5669.00;8525.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2073;50;Municipio/TIOC;Chuquisaca;Tomina;Tomina;Hombres;4565.00;5056.00;4037.00;0.10;528.00;0.00;1019.00;0.10;-491.00;1547.00;4090.00;5231.00;3367.00;0.10;723.00;0.10;1864.00;0.20;-1141.00;2587.00;3948.00;6592.00;3197.00;0.10;751.00;0.10;3395.00;0.30;-2644.00;4146.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2074;51;Municipio/TIOC;Chuquisaca;Tomina;Tomina;Mujeres;4445.00;5030.00;3908.00;0.10;537.00;0.00;1122.00;0.10;-585.00;1659.00;4063.00;5469.00;3352.00;0.10;711.00;0.10;2117.00;0.20;-1406.00;2828.00;3809.00;6834.00;3132.00;0.10;677.00;0.10;3702.00;0.30;-3025.00;4379.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2075;52;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;Sopachuy;7299.00;9196.00;6619.00;0.10;680.00;0.00;2577.00;0.10;-1897.00;3257.00;7114.00;8691.00;6092.00;0.10;1022.00;0.00;2599.00;0.10;-1577.00;3621.00;6187.00;8675.00;5275.00;0.10;912.00;0.00;3400.00;0.10;-2488.00;4312.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2076;53;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;Hombres;3662.00;4537.00;3343.00;0.10;319.00;0.00;1194.00;0.10;-875.00;1513.00;3563.00;4349.00;3106.00;0.10;457.00;0.00;1243.00;0.10;-786.00;1700.00;3133.00;4335.00;2698.00;0.10;435.00;0.00;1637.00;0.10;-1202.00;2072.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2077;54;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;Mujeres;3637.00;4659.00;3276.00;0.10;361.00;0.00;1383.00;0.10;-1022.00;1744.00;3551.00;4342.00;2986.00;0.10;565.00;0.10;1356.00;0.10;-791.00;1921.00;3054.00;4340.00;2577.00;0.10;477.00;0.00;1763.00;0.10;-1286.00;2240.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2078;55;Municipio/TIOC;Chuquisaca;Tomina;Alcalá;Alcalá;4068.00;5515.00;3733.00;0.10;335.00;0.00;1782.00;0.10;-1447.00;2117.00;4690.00;5486.00;3925.00;0.10;765.00;0.00;1561.00;0.10;-796.00;2326.00;3280.00;4282.00;2466.00;0.00;814.00;0.00;1816.00;0.10;-1002.00;2630.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2079;56;Municipio/TIOC;Chuquisaca;Tomina;Alcalá;Hombres;2080.00;2748.00;1926.00;0.10;154.00;0.00;822.00;0.10;-668.00;976.00;2383.00;2736.00;2005.00;0.10;378.00;0.00;731.00;0.10;-353.00;1109.00;1678.00;2156.00;1291.00;0.00;387.00;0.00;865.00;0.10;-478.00;1252.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2080;57;Municipio/TIOC;Chuquisaca;Tomina;Alcalá;Mujeres;1988.00;2767.00;1807.00;0.10;181.00;0.00;960.00;0.10;-779.00;1141.00;2307.00;2750.00;1920.00;0.10;387.00;0.00;830.00;0.10;-443.00;1217.00;1602.00;2126.00;1175.00;0.00;427.00;0.00;951.00;0.10;-524.00;1378.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2081;58;Municipio/TIOC;Chuquisaca;Tomina;El Villar;El Villar;4529.00;6291.00;3985.00;0.10;544.00;0.00;2306.00;0.10;-1762.00;2850.00;4525.00;5965.00;3932.00;0.10;593.00;0.00;2033.00;0.10;-1440.00;2626.00;5226.00;6356.00;4402.00;0.10;824.00;0.00;1954.00;0.10;-1130.00;2778.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2082;59;Municipio/TIOC;Chuquisaca;Tomina;El Villar;Hombres;2320.00;3109.00;2069.00;0.10;251.00;0.00;1040.00;0.10;-789.00;1291.00;2344.00;3000.00;2029.00;0.10;315.00;0.00;971.00;0.10;-656.00;1286.00;2654.00;3168.00;2251.00;0.10;403.00;0.00;917.00;0.10;-514.00;1320.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2083;60;Municipio/TIOC;Chuquisaca;Tomina;El Villar;Mujeres;2209.00;3182.00;1916.00;0.10;293.00;0.00;1266.00;0.10;-973.00;1559.00;2181.00;2965.00;1903.00;0.10;278.00;0.00;1062.00;0.10;-784.00;1340.00;2572.00;3188.00;2151.00;0.10;421.00;0.00;1037.00;0.10;-616.00;1458.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2084;61;Provincia;Chuquisaca;Hernando Siles;;Hernando Siles;36092.00;49206.00;28441.00;0.50;7651.00;0.40;20765.00;1.00;-13114.00;28416.00;32023.00;44729.00;23657.00;0.30;8366.00;0.40;21072.00;1.00;-12706.00;29438.00;29302.00;47471.00;22354.00;0.30;6948.00;0.20;25117.00;0.90;-18169.00;32065.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2085;62;Provincia;Chuquisaca;Hernando Siles;;Hombres;18913.00;24831.00;15001.00;0.50;3912.00;0.40;9830.00;0.90;-5918.00;13742.00;16431.00;22656.00;12206.00;0.30;4225.00;0.40;10450.00;1.00;-6225.00;14675.00;15170.00;23902.00;11642.00;0.30;3528.00;0.30;12260.00;0.90;-8732.00;15788.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2086;63;Provincia;Chuquisaca;Hernando Siles;;Mujeres;17179.00;24375.00;13440.00;0.50;3739.00;0.30;10935.00;1.00;-7196.00;14674.00;15592.00;22073.00;11451.00;0.30;4141.00;0.40;10622.00;1.00;-6481.00;14763.00;14132.00;23569.00;10712.00;0.30;3420.00;0.20;12857.00;0.90;-9437.00;16277.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2087;64;Municipio/TIOC;Chuquisaca;Hernando Siles;Monteagudo;Monteagudo;25621.00;33283.00;18668.00;0.30;6953.00;0.30;14615.00;0.70;-7662.00;21568.00;23806.00;33368.00;16259.00;0.20;7547.00;0.30;17109.00;0.80;-9562.00;24656.00;22345.00;34011.00;16261.00;0.20;6084.00;0.20;17750.00;0.70;-11666.00;23834.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2088;65;Municipio/TIOC;Chuquisaca;Hernando Siles;Monteagudo;Hombres;13343.00;16755.00;9789.00;0.30;3554.00;0.30;6966.00;0.70;-3412.00;10520.00;12112.00;16910.00;8364.00;0.20;3748.00;0.30;8546.00;0.80;-4798.00;12294.00;11516.00;17125.00;8465.00;0.20;3051.00;0.20;8660.00;0.70;-5609.00;11711.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2089;66;Municipio/TIOC;Chuquisaca;Hernando Siles;Monteagudo;Mujeres;12278.00;16528.00;8879.00;0.30;3399.00;0.30;7649.00;0.70;-4250.00;11048.00;11694.00;16458.00;7895.00;0.20;3799.00;0.30;8563.00;0.80;-4764.00;12362.00;10829.00;16886.00;7796.00;0.20;3033.00;0.20;9090.00;0.70;-6057.00;12123.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2090;67;Municipio/TIOC;Chuquisaca;Hernando Siles;Huacareta;Huacareta;9967.00;13399.00;8010.00;0.10;1957.00;0.10;5389.00;0.30;-3432.00;7346.00;8119.00;10653.00;5985.00;0.10;2134.00;0.10;4668.00;0.20;-2534.00;6802.00;6404.00;9495.00;4824.00;0.10;1580.00;0.10;4671.00;0.20;-3091.00;6251.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2091;68;Municipio/TIOC;Chuquisaca;Hernando Siles;Huacareta;Hombres;5309.00;6880.00;4289.00;0.10;1020.00;0.10;2591.00;0.20;-1571.00;3611.00;4264.00;5419.00;3145.00;0.10;1119.00;0.10;2274.00;0.20;-1155.00;3393.00;3353.00;4821.00;2557.00;0.10;796.00;0.10;2264.00;0.20;-1468.00;3060.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2092;69;Municipio/TIOC;Chuquisaca;Hernando Siles;Huacareta;Mujeres;4658.00;6519.00;3721.00;0.10;937.00;0.10;2798.00;0.30;-1861.00;3735.00;3855.00;5234.00;2840.00;0.10;1015.00;0.10;2394.00;0.20;-1379.00;3409.00;3051.00;4674.00;2267.00;0.10;784.00;0.10;2407.00;0.20;-1623.00;3191.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2093;70;Provincia;Chuquisaca;Yamparáez;;Yamparáez;29682.00;39927.00;27530.00;0.50;2152.00;0.10;12397.00;0.60;-10245.00;14549.00;26079.00;36839.00;23803.00;0.30;2276.00;0.10;13036.00;0.60;-10760.00;15312.00;19557.00;34979.00;17205.00;0.20;2352.00;0.10;17774.00;0.60;-15422.00;20126.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2094;71;Provincia;Chuquisaca;Yamparáez;;Hombres;14357.00;19359.00;13381.00;0.40;976.00;0.10;5978.00;0.60;-5002.00;6954.00;12834.00;18105.00;11816.00;0.30;1018.00;0.10;6289.00;0.60;-5271.00;7307.00;9776.00;17178.00;8679.00;0.20;1097.00;0.10;8499.00;0.60;-7402.00;9596.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2095;72;Provincia;Chuquisaca;Yamparáez;;Mujeres;15325.00;20568.00;14149.00;0.50;1176.00;0.10;6419.00;0.60;-5243.00;7595.00;13245.00;18734.00;11987.00;0.30;1258.00;0.10;6747.00;0.60;-5489.00;8005.00;9781.00;17801.00;8526.00;0.20;1255.00;0.10;9275.00;0.70;-8020.00;10530.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2096;73;Municipio/TIOC;Chuquisaca;Yamparáez;Tarabuco;Tarabuco;19542.00;25068.00;18176.00;0.30;1366.00;0.10;6892.00;0.30;-5526.00;8258.00;16575.00;22037.00;15134.00;0.20;1441.00;0.10;6903.00;0.30;-5462.00;8344.00;11941.00;19436.00;10716.00;0.20;1225.00;0.00;8720.00;0.30;-7495.00;9945.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2097;74;Municipio/TIOC;Chuquisaca;Yamparáez;Tarabuco;Hombres;9452.00;12154.00;8828.00;0.30;624.00;0.10;3326.00;0.30;-2702.00;3950.00;8094.00;10849.00;7471.00;0.20;623.00;0.10;3378.00;0.30;-2755.00;4001.00;5924.00;9607.00;5350.00;0.20;574.00;0.00;4257.00;0.30;-3683.00;4831.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2098;75;Municipio/TIOC;Chuquisaca;Yamparáez;Tarabuco;Mujeres;10090.00;12914.00;9348.00;0.30;742.00;0.10;3566.00;0.30;-2824.00;4308.00;8481.00;11188.00;7663.00;0.20;818.00;0.10;3525.00;0.30;-2707.00;4343.00;6017.00;9829.00;5366.00;0.20;651.00;0.00;4463.00;0.30;-3812.00;5114.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2099;76;Municipio/TIOC;Chuquisaca;Yamparáez;Yamparáez;Yamparáez;9888.00;13258.00;9160.00;0.20;728.00;0.00;4098.00;0.20;-3370.00;4826.00;9468.00;14712.00;8561.00;0.10;907.00;0.00;6151.00;0.30;-5244.00;7058.00;7290.00;14807.00;6256.00;0.10;1034.00;0.00;8551.00;0.30;-7517.00;9585.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2100;77;Municipio/TIOC;Chuquisaca;Yamparáez;Yamparáez;Hombres;4783.00;6393.00;4462.00;0.20;321.00;0.00;1931.00;0.20;-1610.00;2252.00;4725.00;7220.00;4302.00;0.10;423.00;0.00;2918.00;0.30;-2495.00;3341.00;3704.00;7206.00;3211.00;0.10;493.00;0.00;3995.00;0.30;-3502.00;4488.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2101;78;Municipio/TIOC;Chuquisaca;Yamparáez;Yamparáez;Mujeres;5105.00;6865.00;4698.00;0.20;407.00;0.00;2167.00;0.20;-1760.00;2574.00;4743.00;7492.00;4259.00;0.10;484.00;0.00;3233.00;0.30;-2749.00;3717.00;3586.00;7601.00;3045.00;0.10;541.00;0.00;4556.00;0.30;-4015.00;5097.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2102;79;Provincia;Chuquisaca;Nor Cinti;;Nor Cinti;69684.00;90139.00;65747.00;1.10;3937.00;0.20;24392.00;1.10;-20455.00;28329.00;75766.00;98832.00;70641.00;0.90;5125.00;0.20;28191.00;1.30;-23066.00;33316.00;66203.00;93194.00;60765.00;0.80;5438.00;0.20;32429.00;1.20;-26991.00;37867.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2103;80;Provincia;Chuquisaca;Nor Cinti;;Hombres;33641.00;43595.00;31742.00;1.10;1899.00;0.20;11853.00;1.10;-9954.00;13752.00;37340.00;48442.00;34797.00;0.90;2543.00;0.20;13645.00;1.30;-11102.00;16188.00;33010.00;45825.00;30397.00;0.80;2613.00;0.20;15428.00;1.10;-12815.00;18041.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2104;81;Provincia;Chuquisaca;Nor Cinti;;Mujeres;36043.00;46544.00;34005.00;1.10;2038.00;0.20;12539.00;1.20;-10501.00;14577.00;38426.00;50390.00;35844.00;0.90;2582.00;0.20;14546.00;1.40;-11964.00;17128.00;33193.00;47369.00;30368.00;0.80;2825.00;0.20;17001.00;1.20;-14176.00;19826.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2105;82;Municipio/TIOC;Chuquisaca;Nor Cinti;Camargo;Camargo;14273.00;22662.00;12078.00;0.20;2195.00;0.10;10584.00;0.50;-8389.00;12779.00;15188.00;27459.00;12756.00;0.20;2432.00;0.10;14703.00;0.70;-12271.00;17135.00;13292.00;21599.00;11381.00;0.20;1911.00;0.10;10218.00;0.40;-8307.00;12129.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2106;83;Municipio/TIOC;Chuquisaca;Nor Cinti;Camargo;Hombres;6943.00;10834.00;5886.00;0.20;1057.00;0.10;4948.00;0.50;-3891.00;6005.00;7496.00;13236.00;6244.00;0.20;1252.00;0.10;6992.00;0.60;-5740.00;8244.00;6539.00;10539.00;5645.00;0.20;894.00;0.10;4894.00;0.40;-4000.00;5788.00
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2107;84;Municipio/TIOC;Chuquisaca;Nor Cinti;Camargo;Mujeres;7330.00;11828.00;6192.00;0.20;1138.00;0.10;5636.00;0.50;-4498.00;6774.00;7692.00;14223.00;6512.00;0.20;1180.00;0.10;7711.00;0.70;-6531.00;8891.00;6753.00;11060.00;5736.00;0.20;1017.00;0.10;5324.00;0.40;-4307.00;6341.00
