cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2001_poblacion_2001;2001_poblacion_antigua;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes;2001_porcentaje_de_inmigrantes_de_toda_la_vida;2001_emigrantes;2001_porcentaje_de_emigrantes_de_toda_la_vida;2001_migracion_neta;2001_migracion_bruta;2012_poblacion_2012;2012_poblacion_antigua;2012_no_migrantes;2012_porcentaje_de_no_migrantes_;2012_inmigrantes;2012_porcentaje_de_inmigrantes_de_toda_la_vida;2012_emigrantes;2012_porcentaje_de_emigrantes_de_toda_la_vida;2012_migracion_neta;2012_migracion_bruta;2024_poblacion_2024;2024_poblacion_antigua;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes;2024_porcentaje_de_inmigrantes_de_toda_la_vida;2024_emigrantes;2024_porcentaje_de_emigrantes_de_toda_la_vida;2024_migracion_neta;2024_migracion_bruta
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2075;52;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;Sopachuy;7299;9196;6619;0;680;0;2577;0;-1897;3257;7114;8691;6092;0;1022;0;2599;0;-1577;3621;6187;8675;5275;0;912;0;3400;0;-2488;4312
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2076;53;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;Hombres;3662;4537;3343;0;319;0;1194;0;-875;1513;3563;4349;3106;0;457;0;1243;0;-786;1700;3133;4335;2698;0;435;0;1637;0;-1202;2072
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2077;54;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;Mujeres;3637;4659;3276;0;361;0;1383;0;-1022;1744;3551;4342;2986;0;565;0;1356;0;-791;1921;3054;4340;2577;0;477;0;1763;0;-1286;2240
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2078;55;Municipio/TIOC;Chuquisaca;Tomina;Alcalá;Alcalá;4068;5515;3733;0;335;0;1782;0;-1447;2117;4690;5486;3925;0;765;0;1561;0;-796;2326;3280;4282;2466;0;814;0;1816;0;-1002;2630
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2079;56;Municipio/TIOC;Chuquisaca;Tomina;Alcalá;Hombres;2080;2748;1926;0;154;0;822;0;-668;976;2383;2736;2005;0;378;0;731;0;-353;1109;1678;2156;1291;0;387;0;865;0;-478;1252
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2080;57;Municipio/TIOC;Chuquisaca;Tomina;Alcalá;Mujeres;1988;2767;1807;0;181;0;960;0;-779;1141;2307;2750;1920;0;387;0;830;0;-443;1217;1602;2126;1175;0;427;0;951;0;-524;1378
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2081;58;Municipio/TIOC;Chuquisaca;Tomina;El Villar;El Villar;4529;6291;3985;0;544;0;2306;0;-1762;2850;4525;5965;3932;0;593;0;2033;0;-1440;2626;5226;6356;4402;0;824;0;1954;0;-1130;2778
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2082;59;Municipio/TIOC;Chuquisaca;Tomina;El Villar;Hombres;2320;3109;2069;0;251;0;1040;0;-789;1291;2344;3000;2029;0;315;0;971;0;-656;1286;2654;3168;2251;0;403;0;917;0;-514;1320
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2083;60;Municipio/TIOC;Chuquisaca;Tomina;El Villar;Mujeres;2209;3182;1916;0;293;0;1266;0;-973;1559;2181;2965;1903;0;278;0;1062;0;-784;1340;2572;3188;2151;0;421;0;1037;0;-616;1458
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2084;61;Provincia;Chuquisaca;Hernando Siles;;Hernando Siles;36092;49206;28441;1;7651;0;20765;1;-13114;28416;32023;44729;23657;0;8366;0;21072;1;-12706;29438;29302;47471;22354;0;6948;0;25117;1;-18169;32065
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2085;62;Provincia;Chuquisaca;Hernando Siles;;Hombres;18913;24831;15001;1;3912;0;9830;1;-5918;13742;16431;22656;12206;0;4225;0;10450;1;-6225;14675;15170;23902;11642;0;3528;0;12260;1;-8732;15788
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2086;63;Provincia;Chuquisaca;Hernando Siles;;Mujeres;17179;24375;13440;1;3739;0;10935;1;-7196;14674;15592;22073;11451;0;4141;0;10622;1;-6481;14763;14132;23569;10712;0;3420;0;12857;1;-9437;16277
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2087;64;Municipio/TIOC;Chuquisaca;Hernando Siles;Monteagudo;Monteagudo;25621;33283;18668;0;6953;0;14615;1;-7662;21568;23806;33368;16259;0;7547;0;17109;1;-9562;24656;22345;34011;16261;0;6084;0;17750;1;-11666;23834
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2088;65;Municipio/TIOC;Chuquisaca;Hernando Siles;Monteagudo;Hombres;13343;16755;9789;0;3554;0;6966;1;-3412;10520;12112;16910;8364;0;3748;0;8546;1;-4798;12294;11516;17125;8465;0;3051;0;8660;1;-5609;11711
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2089;66;Municipio/TIOC;Chuquisaca;Hernando Siles;Monteagudo;Mujeres;12278;16528;8879;0;3399;0;7649;1;-4250;11048;11694;16458;7895;0;3799;0;8563;1;-4764;12362;10829;16886;7796;0;3033;0;9090;1;-6057;12123
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2090;67;Municipio/TIOC;Chuquisaca;Hernando Siles;Huacareta;Huacareta;9967;13399;8010;0;1957;0;5389;0;-3432;7346;8119;10653;5985;0;2134;0;4668;0;-2534;6802;6404;9495;4824;0;1580;0;4671;0;-3091;6251
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2091;68;Municipio/TIOC;Chuquisaca;Hernando Siles;Huacareta;Hombres;5309;6880;4289;0;1020;0;2591;0;-1571;3611;4264;5419;3145;0;1119;0;2274;0;-1155;3393;3353;4821;2557;0;796;0;2264;0;-1468;3060
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2092;69;Municipio/TIOC;Chuquisaca;Hernando Siles;Huacareta;Mujeres;4658;6519;3721;0;937;0;2798;0;-1861;3735;3855;5234;2840;0;1015;0;2394;0;-1379;3409;3051;4674;2267;0;784;0;2407;0;-1623;3191
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2093;70;Provincia;Chuquisaca;Yamparáez;;Yamparáez;29682;39927;27530;1;2152;0;12397;1;-10245;14549;26079;36839;23803;0;2276;0;13036;1;-10760;15312;19557;34979;17205;0;2352;0;17774;1;-15422;20126
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2094;71;Provincia;Chuquisaca;Yamparáez;;Hombres;14357;19359;13381;0;976;0;5978;1;-5002;6954;12834;18105;11816;0;1018;0;6289;1;-5271;7307;9776;17178;8679;0;1097;0;8499;1;-7402;9596
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2095;72;Provincia;Chuquisaca;Yamparáez;;Mujeres;15325;20568;14149;1;1176;0;6419;1;-5243;7595;13245;18734;11987;0;1258;0;6747;1;-5489;8005;9781;17801;8526;0;1255;0;9275;1;-8020;10530
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2096;73;Municipio/TIOC;Chuquisaca;Yamparáez;Tarabuco;Tarabuco;19542;25068;18176;0;1366;0;6892;0;-5526;8258;16575;22037;15134;0;1441;0;6903;0;-5462;8344;11941;19436;10716;0;1225;0;8720;0;-7495;9945
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2097;74;Municipio/TIOC;Chuquisaca;Yamparáez;Tarabuco;Hombres;9452;12154;8828;0;624;0;3326;0;-2702;3950;8094;10849;7471;0;623;0;3378;0;-2755;4001;5924;9607;5350;0;574;0;4257;0;-3683;4831
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2098;75;Municipio/TIOC;Chuquisaca;Yamparáez;Tarabuco;Mujeres;10090;12914;9348;0;742;0;3566;0;-2824;4308;8481;11188;7663;0;818;0;3525;0;-2707;4343;6017;9829;5366;0;651;0;4463;0;-3812;5114
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2099;76;Municipio/TIOC;Chuquisaca;Yamparáez;Yamparáez;Yamparáez;9888;13258;9160;0;728;0;4098;0;-3370;4826;9468;14712;8561;0;907;0;6151;0;-5244;7058;7290;14807;6256;0;1034;0;8551;0;-7517;9585
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2100;77;Municipio/TIOC;Chuquisaca;Yamparáez;Yamparáez;Hombres;4783;6393;4462;0;321;0;1931;0;-1610;2252;4725;7220;4302;0;423;0;2918;0;-2495;3341;3704;7206;3211;0;493;0;3995;0;-3502;4488
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2101;78;Municipio/TIOC;Chuquisaca;Yamparáez;Yamparáez;Mujeres;5105;6865;4698;0;407;0;2167;0;-1760;2574;4743;7492;4259;0;484;0;3233;0;-2749;3717;3586;7601;3045;0;541;0;4556;0;-4015;5097
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2102;79;Provincia;Chuquisaca;Nor Cinti;;Nor Cinti;69684;90139;65747;1;3937;0;24392;1;-20455;28329;75766;98832;70641;1;5125;0;28191;1;-23066;33316;66203;93194;60765;1;5438;0;32429;1;-26991;37867
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2103;80;Provincia;Chuquisaca;Nor Cinti;;Hombres;33641;43595;31742;1;1899;0;11853;1;-9954;13752;37340;48442;34797;1;2543;0;13645;1;-11102;16188;33010;45825;30397;1;2613;0;15428;1;-12815;18041
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2104;81;Provincia;Chuquisaca;Nor Cinti;;Mujeres;36043;46544;34005;1;2038;0;12539;1;-10501;14577;38426;50390;35844;1;2582;0;14546;1;-11964;17128;33193;47369;30368;1;2825;0;17001;1;-14176;19826
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2105;82;Municipio/TIOC;Chuquisaca;Nor Cinti;Camargo;Camargo;14273;22662;12078;0;2195;0;10584;1;-8389;12779;15188;27459;12756;0;2432;0;14703;1;-12271;17135;13292;21599;11381;0;1911;0;10218;0;-8307;12129
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2106;83;Municipio/TIOC;Chuquisaca;Nor Cinti;Camargo;Hombres;6943;10834;5886;0;1057;0;4948;1;-3891;6005;7496;13236;6244;0;1252;0;6992;1;-5740;8244;6539;10539;5645;0;894;0;4894;0;-4000;5788
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2107;84;Municipio/TIOC;Chuquisaca;Nor Cinti;Camargo;Mujeres;7330;11828;6192;0;1138;0;5636;1;-4498;6774;7692;14223;6512;0;1180;0;7711;1;-6531;8891;6753;11060;5736;0;1017;0;5324;0;-4307;6341
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2108;85;Municipio/TIOC;Chuquisaca;Nor Cinti;San Lucas;San Lucas;31867;38065;30005;1;1862;0;8060;0;-6198;9922;31797;39169;29997;0;1800;0;9172;0;-7372;10972;24206;34026;22596;0;1610;0;11430;0;-9820;13040
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2109;86;Municipio/TIOC;Chuquisaca;Nor Cinti;San Lucas;Hombres;15304;18368;14455;1;849;0;3913;0;-3064;4762;15503;19260;14679;0;824;0;4581;0;-3757;5405;11932;16565;11136;0;796;0;5429;0;-4633;6225
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2110;87;Municipio/TIOC;Chuquisaca;Nor Cinti;San Lucas;Mujeres;16563;19697;15550;1;1013;0;4147;0;-3134;5160;16294;19909;15318;0;976;0;4591;0;-3615;5567;12274;17461;11460;0;814;0;6001;1;-5187;6815
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2111;88;Municipio/TIOC;Chuquisaca;Nor Cinti;Incahuasi;Incahuasi;11092;15132;10437;0;655;0;4695;0;-4040;5350;12860;14783;11686;0;1174;0;3097;0;-1923;4271;15169;17573;13827;0;1342;0;3746;0;-2404;5088
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2112;89;Municipio/TIOC;Chuquisaca;Nor Cinti;Incahuasi;Hombres;5441;7275;5129;0;312;0;2146;0;-1834;2458;6496;7352;5935;0;561;0;1417;0;-856;1978;7843;8882;7176;0;667;0;1706;0;-1039;2373
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2113;90;Municipio/TIOC;Chuquisaca;Nor Cinti;Incahuasi;Mujeres;5651;7857;5308;0;343;0;2549;0;-2206;2892;6364;7431;5751;0;613;0;1680;0;-1067;2293;7326;8691;6651;0;675;0;2040;0;-1365;2715
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2114;91;Municipio/TIOC;Chuquisaca;Nor Cinti;Villa Charcas;Villa Charcas;12024;10799;10761;0;1263;0;38;0;1225;1301;15829;16173;14604;0;1225;0;1569;0;-344;2794;12830;13765;11065;0;1765;0;2700;0;-935;4465
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2115;92;Municipio/TIOC;Chuquisaca;Nor Cinti;Villa Charcas;Hombres;5701;5273;5255;0;446;0;18;0;428;464;7803;8004;7269;0;534;0;735;0;-201;1269;6353;6818;5578;0;775;0;1240;0;-465;2015
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2116;93;Municipio/TIOC;Chuquisaca;Nor Cinti;Villa Charcas;Mujeres;6323;5526;5506;0;817;0;20;0;797;837;8026;8169;7335;0;691;0;834;0;-143;1525;6477;6947;5487;0;990;0;1460;0;-470;2450
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2117;94;Provincia;Chuquisaca;Belisario Boeto;;Belisario Boeto;12416;18344;10931;0;1485;0;7413;0;-5928;8898;11074;28877;9370;0;1704;0;19507;1;-17803;21211;8577;14567;6895;0;1682;0;7672;0;-5990;9354
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2118;95;Provincia;Chuquisaca;Belisario Boeto;;Hombres;6271;9045;5513;0;758;0;3532;0;-2774;4290;5644;13828;4848;0;796;0;8980;1;-8184;9776;4399;7262;3534;0;865;0;3728;0;-2863;4593
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2119;96;Provincia;Chuquisaca;Belisario Boeto;;Mujeres;6145;9299;5418;0;727;0;3881;0;-3154;4608;5430;15049;4522;0;908;0;10527;1;-9619;11435;4178;7305;3361;0;817;0;3944;0;-3127;4761
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2120;97;Municipio/TIOC;Chuquisaca;Belisario Boeto;Villa Serrano;Villa Serrano;12285;17477;10915;0;1370;0;6562;0;-5192;7932;11051;28757;9370;0;1681;0;19387;1;-17706;21068;8436;14521;6895;0;1541;0;7626;0;-6085;9167
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2121;98;Municipio/TIOC;Chuquisaca;Belisario Boeto;Villa Serrano;Hombres;6194;8587;5503;0;691;0;3084;0;-2393;3775;5631;13767;4848;0;783;0;8919;1;-8136;9702;4331;7233;3534;0;797;0;3699;0;-2902;4496
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2122;99;Municipio/TIOC;Chuquisaca;Belisario Boeto;Villa Serrano;Mujeres;6091;8890;5412;0;679;0;3478;0;-2799;4157;5420;14990;4522;0;898;0;10468;1;-9570;11366;4105;7288;3361;0;744;0;3927;0;-3183;4671
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2123;100;Provincia;Chuquisaca;Sud Cinti;;Sud Cinti;24181;31042;21201;0;2980;0;9841;1;-6861;12821;24717;29791;21078;0;3639;0;8713;0;-5074;12352;22448;27977;18146;0;4302;0;9831;0;-5529;14133
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2124;101;Provincia;Chuquisaca;Sud Cinti;;Hombres;11767;14988;10325;0;1442;0;4663;0;-3221;6105;12204;14533;10413;0;1791;0;4120;0;-2329;5911;11171;13549;9015;0;2156;0;4534;0;-2378;6690
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2125;102;Provincia;Chuquisaca;Sud Cinti;;Mujeres;12414;16054;10876;0;1538;0;5178;1;-3640;6716;12513;15258;10665;0;1848;0;4593;0;-2745;6441;11277;14428;9131;0;2146;0;5297;0;-3151;7443
Bolivia: INDICADORES DE MIGRACIÓN INTERNA DE TODA LA VIDA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIOPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2126;103;Municipio/TIOC;Chuquisaca;Sud Cinti;Villa Abecia;Villa Abecia;3085;4010;2554;0;531;0;1456;0;-925;1987;3248;3509;2464;0;784;0;1045;0;-261;1829;4478;4269;3182;0;1296;0;1087;0;209;2383
