cuadro;no;nivel;departamento;provincia;municipio_tioc_tioc;sexo;2001_poblacion_2001;2001_poblacion_1996;2001_no_migrantes;2001_porcentaje_de_no_migrantes_;2001_inmigrantes_1996-2001;2001_porcentaje_de_inmigrantes_recientes;2001_emigrantes_1996-2001;2001_porcentaje_de_emigrantes_recientes;2001_migracion_neta;2001_migracion_bruta;2001_tasa_de_inmigracion;2001_tasa_de_emigracion;2001_tasa_de_migracion_neta;2001_indice_de_eficacia_migratoria;2012_poblacion_2012;2012_poblacion_2007;2012_no_migrantes;2012_porcentaje_de_no_migrantes_;2012_inmigrantes_2012-2007;2012_porcentaje_de_inmigrantes_recientes;2012_emigrantes_2012-2007;2012_porcentaje_de_emigrantes_recientes;2012_migracion_neta;2012_migracion_bruta;2012_tasa_de_inmigracion;2012_tasa_de_emigracion;2012_tasa_de_migracion_neta;2012_indice_de_eficacia_migratoria;2024_poblacion_2024;2024_poblacion_2019;2024_no_migrantes;2024_porcentaje_de_no_migrantes_;2024_inmigrantes_2024-2019;2024_porcentaje_de_inmigrantes_recientes;2024_emigrantes_2024-2019;2024_porcentaje_de_emigrantes_recientes;2024_migracion_neta;2024_migracion_bruta;2024_tasa_de_inmigracion;2024_tasa_de_emigracion;2024_tasa_de_migracion_neta;2024_indice_de_eficacia_migratoria
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2061;38;Municipio/TIOC;Chuquisaca;Zudáñez;Mojocoya;Hombres;565;589;504;0.1;61;0.0;85;0.1;-24;146;21.1;29.5;-8.3;-0.2;592;695;526;0.1;66;0.1;169;0.1;-103;235;20.5;52.5;-32.0;-0.4;908;958;877;0.1;31;0.0;81;0.1;-50;112;6.6;17.4;-10.7;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2062;39;Municipio/TIOC;Chuquisaca;Zudáñez;Mojocoya;Mujeres;575;628;507;0.1;68;0.1;121;0.1;-53;189;22.6;40.2;-17.6;-0.3;549;631;485;0.1;64;0.1;146;0.1;-82;210;21.7;49.5;-27.8;-0.4;898;957;859;0.1;39;0.0;98;0.1;-59;137;8.4;21.1;-12.7;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2063;40;Municipio/TIOC;Chuquisaca;Zudáñez;Icla;Icla;1,077;1,210;980;0.1;97;0.0;230;0.1;-133;327;17.0;40.2;-23.3;-0.4;951;1,163;851;0.0;100;0.0;312;0.1;-212;412;18.9;59.0;-40.1;-0.5;1,827;1,927;1,769;0.1;58;0.0;158;0.1;-100;216;6.2;16.8;-10.7;-0.5
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2064;41;Municipio/TIOC;Chuquisaca;Zudáñez;Icla;Hombres;507;573;462;0.1;45;0.0;111;0.1;-66;156;16.7;41.1;-24.4;-0.4;507;611;458;0.0;49;0.0;153;0.1;-104;202;17.5;54.7;-37.2;-0.5;965;1,008;936;0.1;29;0.0;72;0.1;-43;101;5.9;14.6;-8.7;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2065;42;Municipio/TIOC;Chuquisaca;Zudáñez;Icla;Mujeres;570;637;518;0.1;52;0.0;119;0.1;-67;171;17.2;39.4;-22.2;-0.4;444;552;393;0.0;51;0.0;159;0.1;-108;210;20.5;63.9;-43.4;-0.5;862;919;833;0.1;29;0.0;86;0.1;-57;115;6.5;19.3;-12.8;-0.5
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2066;43;Provincia;Chuquisaca;Tomina;;Tomina;5,674;6,633;5,091;0.4;583;0.2;1,542;0.6;-959;2,125;18.9;50.1;-31.2;-0.5;5,807;6,704;5,156;0.3;651;0.3;1,548;0.7;-897;2,199;20.8;49.5;-28.7;-0.4;6,042;6,373;5,408;0.3;634;0.3;965;0.4;-331;1,599;20.4;31.1;-10.7;-0.2
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2067;44;Provincia;Chuquisaca;Tomina;;Hombres;2,773;3,253;2,478;0.3;295;0.2;775;0.6;-480;1,070;19.6;51.4;-31.9;-0.4;3,134;3,600;2,804;0.3;330;0.3;796;0.7;-466;1,126;19.6;47.3;-27.7;-0.4;3,121;3,289;2,821;0.3;300;0.3;468;0.4;-168;768;18.7;29.2;-10.5;-0.2
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2068;45;Provincia;Chuquisaca;Tomina;;Mujeres;2,901;3,380;2,613;0.4;288;0.2;767;0.6;-479;1,055;18.3;48.8;-30.5;-0.5;2,673;3,104;2,352;0.2;321;0.3;752;0.7;-431;1,073;22.2;52.1;-29.8;-0.4;2,921;3,084;2,587;0.3;334;0.3;497;0.5;-163;831;22.2;33.1;-10.9;-0.2
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2069;46;Municipio/TIOC;Chuquisaca;Tomina;Padilla;Padilla;1,916;2,330;1,674;0.1;242;0.1;656;0.2;-414;898;22.8;61.8;-39.0;-0.5;1,603;1,990;1,416;0.1;187;0.1;574;0.2;-387;761;20.8;63.9;-43.1;-0.5;1,388;1,598;1,167;0.1;221;0.1;431;0.2;-210;652;29.6;57.7;-28.1;-0.3
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2070;47;Municipio/TIOC;Chuquisaca;Tomina;Padilla;Hombres;983;1,182;854;0.1;129;0.1;328;0.2;-199;457;23.8;60.6;-36.8;-0.4;851;1,057;760;0.1;91;0.1;297;0.2;-206;388;19.1;62.3;-43.2;-0.5;707;811;606;0.1;101;0.1;205;0.2;-104;306;26.6;54.0;-27.4;-0.3
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2071;48;Municipio/TIOC;Chuquisaca;Tomina;Padilla;Mujeres;933;1,148;820;0.1;113;0.1;328;0.2;-215;441;21.7;63.0;-41.3;-0.5;752;933;656;0.1;96;0.1;277;0.2;-181;373;22.8;65.8;-43.0;-0.5;681;787;561;0.1;120;0.1;226;0.2;-106;346;32.7;61.6;-28.9;-0.3
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2072;49;Municipio/TIOC;Chuquisaca;Tomina;Tomina;Tomina;1,316;1,384;1,174;0.1;142;0.1;210;0.1;-68;352;21.0;31.1;-10.1;-0.2;1,347;1,509;1,171;0.1;176;0.1;338;0.1;-162;514;24.6;47.3;-22.7;-0.3;1,688;1,711;1,501;0.1;187;0.1;210;0.1;-23;397;22.0;24.7;-2.7;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2073;50;Municipio/TIOC;Chuquisaca;Tomina;Tomina;Hombres;670;700;585;0.1;85;0.1;115;0.1;-30;200;24.8;33.6;-8.8;-0.2;708;766;615;0.1;93;0.1;151;0.1;-58;244;25.2;41.0;-15.7;-0.2;882;888;792;0.1;90;0.1;96;0.1;-6;186;20.3;21.7;-1.4;0.0
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2074;51;Municipio/TIOC;Chuquisaca;Tomina;Tomina;Mujeres;646;684;589;0.1;57;0.0;95;0.1;-38;152;17.1;28.6;-11.4;-0.3;639;743;556;0.1;83;0.1;187;0.2;-104;270;24.0;54.1;-30.1;-0.4;806;823;709;0.1;97;0.1;114;0.1;-17;211;23.8;28.0;-4.2;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2075;52;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;Sopachuy;1,159;1,294;1,048;0.1;111;0.0;246;0.1;-135;357;18.1;40.1;-22.0;-0.4;1,096;1,276;944;0.0;152;0.1;332;0.1;-180;484;25.6;56.0;-30.4;-0.4;1,163;1,279;1,071;0.1;92;0.0;208;0.1;-116;300;15.1;34.1;-19.0;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2076;53;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;Hombres;586;662;545;0.1;41;0.0;117;0.1;-76;158;13.1;37.5;-24.4;-0.5;611;712;537;0.1;74;0.1;175;0.1;-101;249;22.4;52.9;-30.5;-0.4;615;669;568;0.1;47;0.0;101;0.1;-54;148;14.6;31.5;-16.8;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2077;54;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;Mujeres;573;632;503;0.1;70;0.1;129;0.1;-59;199;23.2;42.8;-19.6;-0.3;485;564;407;0.0;78;0.1;157;0.1;-79;235;29.7;59.9;-30.1;-0.3;548;610;503;0.1;45;0.0;107;0.1;-62;152;15.5;37.0;-21.4;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2078;55;Municipio/TIOC;Chuquisaca;Tomina;Alcalá;Alcalá;580;660;536;0.0;44;0.0;124;0.0;-80;168;14.2;40.0;-25.8;-0.5;971;1,006;856;0.0;115;0.0;150;0.1;-35;265;23.3;30.3;-7.1;-0.1;604;637;530;0.0;74;0.0;107;0.0;-33;181;23.9;34.5;-10.6;-0.2
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2079;56;Municipio/TIOC;Chuquisaca;Tomina;Alcalá;Hombres;286;322;267;0.0;19;0.0;55;0.0;-36;74;12.5;36.2;-23.7;-0.5;534;561;474;0.0;60;0.0;87;0.1;-27;147;21.9;31.8;-9.9;-0.2;315;337;282;0.0;33;0.0;55;0.0;-22;88;20.2;33.7;-13.5;-0.3
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2080;57;Municipio/TIOC;Chuquisaca;Tomina;Alcalá;Mujeres;294;338;269;0.0;25;0.0;69;0.1;-44;94;15.8;43.7;-27.8;-0.5;437;445;382;0.0;55;0.0;63;0.1;-8;118;24.9;28.6;-3.6;-0.1;289;300;248;0.0;41;0.0;52;0.0;-11;93;27.8;35.3;-7.5;-0.1
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2081;58;Municipio/TIOC;Chuquisaca;Tomina;El Villar;El Villar;648;726;555;0.0;93;0.0;171;0.1;-78;264;27.1;49.8;-22.7;-0.3;790;923;734;0.0;56;0.0;189;0.1;-133;245;13.1;44.1;-31.1;-0.5;1,174;1,132;1,076;0.1;98;0.0;56;0.0;42;154;17.0;9.7;7.3;0.3
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2082;59;Municipio/TIOC;Chuquisaca;Tomina;El Villar;Hombres;340;375;301;0.0;39;0.0;74;0.1;-35;113;21.8;41.4;-19.6;-0.3;430;504;398;0.0;32;0.0;106;0.1;-74;138;13.7;45.4;-31.7;-0.5;591;576;545;0.1;46;0.0;31;0.0;15;77;15.8;10.6;5.1;0.2
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2083;60;Municipio/TIOC;Chuquisaca;Tomina;El Villar;Mujeres;308;351;254;0.0;54;0.0;97;0.1;-43;151;32.8;58.9;-26.1;-0.3;360;419;336;0.0;24;0.0;83;0.1;-59;107;12.3;42.6;-30.3;-0.6;583;556;531;0.1;52;0.0;25;0.0;27;77;18.3;8.8;9.5;0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2084;61;Provincia;Chuquisaca;Hernando Siles;;Hernando Siles;5,877;7,114;5,036;0.4;841;0.3;2,078;0.8;-1,237;2,919;25.9;64.0;-38.1;-0.4;5,327;6,246;4,249;0.2;1,078;0.5;1,997;0.9;-919;3,075;37.3;69.0;-31.8;-0.3;5,166;5,894;4,577;0.2;589;0.3;1,317;0.6;-728;1,906;21.3;47.6;-26.3;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2085;62;Provincia;Chuquisaca;Hernando Siles;;Hombres;2,715;3,365;2,301;0.3;414;0.3;1,064;0.8;-650;1,478;27.2;70.0;-42.8;-0.4;2,785;3,290;2,236;0.2;549;0.5;1,054;0.9;-505;1,603;36.1;69.4;-33.3;-0.3;2,716;3,062;2,430;0.2;286;0.3;632;0.6;-346;918;19.8;43.8;-24.0;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2086;63;Provincia;Chuquisaca;Hernando Siles;;Mujeres;3,162;3,749;2,735;0.4;427;0.3;1,014;0.7;-587;1,441;24.7;58.7;-34.0;-0.4;2,542;2,956;2,013;0.2;529;0.5;943;0.9;-414;1,472;38.5;68.6;-30.1;-0.3;2,450;2,832;2,147;0.2;303;0.3;685;0.6;-382;988;22.9;51.9;-28.9;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2087;64;Municipio/TIOC;Chuquisaca;Hernando Siles;Monteagudo;Monteagudo;4,236;5,142;3,535;0.3;701;0.3;1,607;0.6;-906;2,308;29.9;68.5;-38.6;-0.4;4,076;4,849;3,171;0.2;905;0.4;1,678;0.7;-773;2,583;40.6;75.2;-34.6;-0.3;4,142;4,720;3,653;0.2;489;0.2;1,067;0.5;-578;1,556;22.1;48.2;-26.1;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2088;65;Municipio/TIOC;Chuquisaca;Hernando Siles;Monteagudo;Hombres;2,277;2,704;1,918;0.3;359;0.3;786;0.6;-427;1,145;28.8;63.1;-34.3;-0.4;2,095;2,525;1,651;0.2;444;0.3;874;0.7;-430;1,318;38.4;75.7;-37.2;-0.3;2,155;2,419;1,914;0.2;241;0.2;505;0.5;-264;746;21.1;44.2;-23.1;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2089;66;Municipio/TIOC;Chuquisaca;Hernando Siles;Monteagudo;Mujeres;1,959;2,438;1,617;0.2;342;0.3;821;0.6;-479;1,163;31.1;74.7;-43.6;-0.4;1,981;2,324;1,520;0.2;461;0.4;804;0.7;-343;1,265;42.8;74.7;-31.9;-0.3;1,987;2,301;1,739;0.2;248;0.2;562;0.5;-314;810;23.1;52.4;-29.3;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2090;67;Municipio/TIOC;Chuquisaca;Hernando Siles;Huacareta;Huacareta;1,591;1,779;1,348;0.1;243;0.1;431;0.2;-188;674;28.8;51.2;-22.3;-0.3;1,251;1,397;994;0.1;257;0.1;403;0.2;-146;660;38.8;60.9;-22.1;-0.2;973;1,091;863;0.0;110;0.1;228;0.1;-118;338;21.3;44.2;-22.9;-0.3
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2091;68;Municipio/TIOC;Chuquisaca;Hernando Siles;Huacareta;Hombres;856;950;732;0.1;124;0.1;218;0.2;-94;342;27.5;48.3;-20.8;-0.3;690;765;542;0.1;148;0.1;223;0.2;-75;371;40.7;61.3;-20.6;-0.2;536;598;485;0.0;51;0.0;113;0.1;-62;164;18.0;39.9;-21.9;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2092;69;Municipio/TIOC;Chuquisaca;Hernando Siles;Huacareta;Mujeres;735;829;616;0.1;119;0.1;213;0.2;-94;332;30.4;54.5;-24.0;-0.3;561;632;452;0.0;109;0.1;180;0.2;-71;289;36.5;60.4;-23.8;-0.2;437;493;378;0.0;59;0.1;115;0.1;-56;174;25.4;49.5;-24.1;-0.3
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2093;70;Provincia;Chuquisaca;Yamparáez;;Yamparáez;3,962;4,894;3,608;0.3;354;0.1;1,286;0.5;-932;1,640;16.0;58.1;-42.1;-0.6;3,361;4,264;3,100;0.2;261;0.1;1,164;0.5;-903;1,425;13.7;61.1;-47.4;-0.6;3,209;3,646;2,931;0.1;278;0.1;715;0.3;-437;993;16.2;41.7;-25.5;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2094;71;Provincia;Chuquisaca;Yamparáez;;Hombres;2,136;2,624;1,943;0.3;193;0.1;681;0.5;-488;874;16.2;57.2;-41.0;-0.6;1,773;2,203;1,654;0.2;119;0.1;549;0.5;-430;668;12.0;55.2;-43.3;-0.6;1,630;1,811;1,505;0.1;125;0.1;306;0.3;-181;431;14.5;35.6;-21.0;-0.4
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2095;72;Provincia;Chuquisaca;Yamparáez;;Mujeres;1,826;2,270;1,665;0.2;161;0.1;605;0.4;-444;766;15.7;59.1;-43.4;-0.6;1,588;2,061;1,446;0.1;142;0.1;615;0.6;-473;757;15.6;67.4;-51.8;-0.6;1,579;1,835;1,426;0.1;153;0.1;409;0.4;-256;562;17.9;47.9;-30.0;-0.5
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2096;73;Municipio/TIOC;Chuquisaca;Yamparáez;Tarabuco;Tarabuco;2,559;3,062;2,352;0.2;207;0.1;710;0.3;-503;917;14.7;50.5;-35.8;-0.5;2,084;2,676;1,916;0.1;168;0.1;760;0.3;-592;928;14.1;63.9;-49.7;-0.6;1,976;2,295;1,797;0.1;179;0.1;498;0.2;-319;677;16.8;46.6;-29.9;-0.5
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2097;74;Municipio/TIOC;Chuquisaca;Yamparáez;Tarabuco;Hombres;1,180;1,428;1,084;0.2;96;0.1;344;0.2;-248;440;14.7;52.8;-38.0;-0.6;1,079;1,348;1,006;0.1;73;0.1;342;0.3;-269;415;12.0;56.4;-44.3;-0.6;993;1,132;913;0.1;80;0.1;219;0.2;-139;299;15.1;41.2;-26.2;-0.5
Bolivia: INDICADORES DE MIGRACIÓN INTERNA RECIENTE EN EL INTERVALO DE 18 A 29 AÑOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO/TIOC O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y SEXO, CENSOS 2001, 2012 Y 2098;75;Municipio/TIOC;Chuquisaca;Yamparáez;Tarabuco;Mujeres;1,379;1,634;1,268;0.2;111;0.1;366;0.3;-255;477;14.7;48.6;-33.9;-0.5;1,005;1,328;910;0.1;95;0.1;418;0.4;-323;513;16.3;71.7;-55.4;-0.6;983;1,163;884;0.1;99;0.1;279;0.3;-180;378;18.5;52.0;-33.6;-0.5
