cuadro;no;nivel;departamento;provincia;municipio_tioc;area;numero_de_personas_2001_total;numero_de_personas_2001_tiene;numero_de_personas_2001_no_tiene;numero_de_personas_2001_total;numero_de_personas_2001_tiene;numero_de_personas_2001_no_tiene;numero_de_personas_2001_total;numero_de_personas_2001_tiene;numero_de_personas_2001_no_tiene
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2092;69;Municipio/TIOC;Chuquisaca;Hernando Siles;Huacareta;Rural;9,703;1,758;7,945;8,032;2,311;5,721;7,063;3,596;3,467
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2093;70;Provincia;Chuquisaca;Yamparáez;;Yamparáez;29,339;5,493;23,846;26,596;6,730;19,866;21,577;11,040;10,537
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2094;71;Provincia;Chuquisaca;Yamparáez;;Urbana;2,393;943;1,450;2,850;1,530;1,320;2,844;1,940;904
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2095;72;Provincia;Chuquisaca;Yamparáez;;Rural;26,946;4,550;22,396;23,746;5,200;18,546;18,733;9,100;9,633
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2096;73;Municipio/TIOC;Chuquisaca;Yamparáez;Tarabuco;Tarabuco;19,414;3,822;15,592;16,713;3,984;12,729;13,151;6,666;6,485
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2097;74;Municipio/TIOC;Chuquisaca;Yamparáez;Tarabuco;Urbana;2,393;943;1,450;2,850;1,530;1,320;2,844;1,940;904
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2098;75;Municipio/TIOC;Chuquisaca;Yamparáez;Tarabuco;Rural;17,021;2,879;14,142;13,863;2,454;11,409;10,307;4,726;5,581
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2099;76;Municipio/TIOC;Chuquisaca;Yamparáez;Yamparáez;Yamparáez;9,925;1,671;8,254;9,883;2,746;7,137;8,426;4,374;4,052
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2100;77;Municipio/TIOC;Chuquisaca;Yamparáez;Yamparáez;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2101;78;Municipio/TIOC;Chuquisaca;Yamparáez;Yamparáez;Rural;9,925;1,671;8,254;9,883;2,746;7,137;8,426;4,374;4,052
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2102;79;Provincia;Chuquisaca;Nor Cinti;;Nor Cinti;68,626;18,975;49,651;75,765;18,610;57,155;71,214;29,181;42,033
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2103;80;Provincia;Chuquisaca;Nor Cinti;;Urbana;4,341;3,223;1,118;7,391;5,763;1,628;13,419;10,580;2,839
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2104;81;Provincia;Chuquisaca;Nor Cinti;;Rural;64,285;15,752;48,533;68,374;12,847;55,527;57,795;18,601;39,194
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2105;82;Municipio/TIOC;Chuquisaca;Nor Cinti;Camargo;Camargo;14,167;6,918;7,249;15,012;6,503;8,509;14,306;8,273;6,033
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2106;83;Municipio/TIOC;Chuquisaca;Nor Cinti;Camargo;Urbana;4,341;3,223;1,118;4,952;4,100;852;5,173;4,023;1,150
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2107;84;Municipio/TIOC;Chuquisaca;Nor Cinti;Camargo;Rural;9,826;3,695;6,131;10,060;2,403;7,657;9,133;4,250;4,883
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2108;85;Municipio/TIOC;Chuquisaca;Nor Cinti;San Lucas;San Lucas;31,592;7,781;23,811;32,213;6,710;25,503;26,602;10,151;16,451
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2109;86;Municipio/TIOC;Chuquisaca;Nor Cinti;San Lucas;Urbana;;;;;;;2,817;1,988;829
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2110;87;Municipio/TIOC;Chuquisaca;Nor Cinti;San Lucas;Rural;31,592;7,781;23,811;32,213;6,710;25,503;23,785;8,163;15,622
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2111;88;Municipio/TIOC;Chuquisaca;Nor Cinti;Incahuasi;Incahuasi;10,612;2,149;8,463;12,855;2,109;10,746;16,095;5,404;10,691
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2112;89;Municipio/TIOC;Chuquisaca;Nor Cinti;Incahuasi;Urbana;;;;;;;2,815;2,228;587
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2113;90;Municipio/TIOC;Chuquisaca;Nor Cinti;Incahuasi;Rural;10,612;2,149;8,463;12,855;2,109;10,746;13,280;3,176;10,104
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2114;91;Municipio/TIOC;Chuquisaca;Nor Cinti;Villa Charcas;Villa Charcas;12,255;2,127;10,128;15,685;3,288;12,397;14,211;5,353;8,858
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2115;92;Municipio/TIOC;Chuquisaca;Nor Cinti;Villa Charcas;Urbana;;;;2,439;1,663;776;2,614;2,341;273
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2116;93;Municipio/TIOC;Chuquisaca;Nor Cinti;Villa Charcas;Rural;12,255;2,127;10,128;13,246;1,625;11,621;11,597;3,012;8,585
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2117;94;Provincia;Chuquisaca;Belisario Boeto;;Belisario Boeto;11,997;3,331;8,666;10,907;4,769;6,138;8,992;5,727;3,265
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2118;95;Provincia;Chuquisaca;Belisario Boeto;;Urbana;2,606;1,595;1,011;3,152;2,680;472;3,370;3,092;278
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2119;96;Provincia;Chuquisaca;Belisario Boeto;;Rural;9,391;1,736;7,655;7,755;2,089;5,666;5,622;2,635;2,987
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2120;97;Municipio/TIOC;Chuquisaca;Belisario Boeto;Villa Serrano;Villa Serrano;11,997;3,331;8,666;10,907;4,769;6,138;8,992;5,727;3,265
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2121;98;Municipio/TIOC;Chuquisaca;Belisario Boeto;Villa Serrano;Urbana;2,606;1,595;1,011;3,152;2,680;472;3,370;3,092;278
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2122;99;Municipio/TIOC;Chuquisaca;Belisario Boeto;Villa Serrano;Rural;9,391;1,736;7,655;7,755;2,089;5,666;5,622;2,635;2,987
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2123;100;Provincia;Chuquisaca;Sud Cinti;;Sud Cinti;24,032;8,561;15,471;24,854;8,977;15,877;25,072;13,284;11,788
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2124;101;Provincia;Chuquisaca;Sud Cinti;;Urbana;2,024;730;1,294;2,632;1,689;943;5,653;3,373;2,280
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2125;102;Provincia;Chuquisaca;Sud Cinti;;Rural;22,008;7,831;14,177;22,222;7,288;14,934;19,419;9,911;9,508
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2126;103;Municipio/TIOC;Chuquisaca;Sud Cinti;Villa Abecia;Villa Abecia;3,126;1,207;1,919;3,373;1,082;2,291;5,294;2,672;2,622
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2127;104;Municipio/TIOC;Chuquisaca;Sud Cinti;Villa Abecia;Urbana;;;;;;;2,291;1,222;1,069
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2128;105;Municipio/TIOC;Chuquisaca;Sud Cinti;Villa Abecia;Rural;3,126;1,207;1,919;3,373;1,082;2,291;3,003;1,450;1,553
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2129;106;Municipio/TIOC;Chuquisaca;Sud Cinti;Culpina;Culpina;17,367;5,199;12,168;17,544;5,772;11,772;14,799;6,808;7,991
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2130;107;Municipio/TIOC;Chuquisaca;Sud Cinti;Culpina;Urbana;2,024;730;1,294;2,632;1,689;943;3,362;2,151;1,211
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2131;108;Municipio/TIOC;Chuquisaca;Sud Cinti;Culpina;Rural;15,343;4,469;10,874;14,912;4,083;10,829;11,437;4,657;6,780
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2132;109;Municipio/TIOC;Chuquisaca;Sud Cinti;Las Carreras;Las Carreras;3,539;2,155;1,384;3,937;2,123;1,814;4,979;3,804;1,175
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2133;110;Municipio/TIOC;Chuquisaca;Sud Cinti;Las Carreras;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2134;111;Municipio/TIOC;Chuquisaca;Sud Cinti;Las Carreras;Rural;3,539;2,155;1,384;3,937;2,123;1,814;4,979;3,804;1,175
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2135;112;Provincia;Chuquisaca;Luis Calvo;;Luis Calvo;20,029;6,708;13,321;18,517;9,936;8,581;19,713;14,443;5,270
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2136;113;Provincia;Chuquisaca;Luis Calvo;;Urbana;2,262;1,059;1,203;3,036;2,233;803;3,926;2,953;973
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2137;114;Provincia;Chuquisaca;Luis Calvo;;Rural;17,767;5,649;12,118;15,481;7,703;7,778;15,787;11,490;4,297
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2138;115;Municipio/TIOC;Chuquisaca;Luis Calvo;Villa Vaca Guzmán;Villa Vaca Guzmán;10,581;2,536;8,045;9,345;4,201;5,144;10,634;6,765;3,869
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2139;116;Municipio/TIOC;Chuquisaca;Luis Calvo;Villa Vaca Guzmán;Urbana;2,262;1,059;1,203;3,036;2,233;803;3,926;2,953;973
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2140;117;Municipio/TIOC;Chuquisaca;Luis Calvo;Villa Vaca Guzmán;Rural;8,319;1,477;6,842;6,309;1,968;4,341;6,708;3,812;2,896
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2141;118;Municipio/TIOC;Chuquisaca;Luis Calvo;Huacaya (Autonomía Guaraní Chaqueño de Huacaya);Huacaya (Autonomía Guaraní Chaqueño de Huacaya);2,337;364;1,973;2,429;1,063;1,366;2,538;2,042;496
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2142;119;Municipio/TIOC;Chuquisaca;Luis Calvo;Huacaya (Autonomía Guaraní Chaqueño de Huacaya);Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2143;120;Municipio/TIOC;Chuquisaca;Luis Calvo;Huacaya (Autonomía Guaraní Chaqueño de Huacaya);Rural;2,337;364;1,973;2,429;1,063;1,366;2,538;2,042;496
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2144;121;Municipio/TIOC;Chuquisaca;Luis Calvo;Macharetí;Macharetí;7,111;3,808;3,303;6,743;4,672;2,071;6,541;5,636;905
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2145;122;Municipio/TIOC;Chuquisaca;Luis Calvo;Macharetí;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2146;123;Municipio/TIOC;Chuquisaca;Luis Calvo;Macharetí;Rural;7,111;3,808;3,303;6,743;4,672;2,071;6,541;5,636;905
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2147;124;Departamento;La Paz;;;La Paz;2,308,230;1,194,762;1,113,468;2,672,102;1,635,449;1,036,653;2,971,244;2,177,208;794,036
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2148;125;Departamento;La Paz;;;Urbana;1,520,751;949,529;571,222;1,779,847;1,318,118;461,729;1,920,022;1,613,708;306,314
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2149;126;Departamento;La Paz;;;Rural;787,479;245,233;542,246;892,255;317,331;574,924;1,051,222;563,500;487,722
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2150;127;Provincia;La Paz;Murillo;;Murillo;1,457,215;923,095;534,120;1,642,346;1,259,507;382,839;1,694,375;1,490,631;203,744
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2151;128;Provincia;La Paz;Murillo;;Urbana;1,420,614;914,974;505,640;1,597,427;1,247,135;350,292;1,638,562;1,460,882;177,680
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2152;129;Provincia;La Paz;Murillo;;Rural;36,601;8,121;28,480;44,919;12,372;32,547;55,813;29,749;26,064
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2153;130;Municipio/TIOC;La Paz;Murillo;Nuestra Señora de La Paz;Nuestra Señora de La Paz;773,210;608,443;164,767;748,188;680,890;67,298;730,126;692,364;37,762
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2154;131;Municipio/TIOC;La Paz;Murillo;Nuestra Señora de La Paz;Urbana;769,566;607,887;161,679;740,750;679,649;61,101;723,216;688,619;34,597
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2155;132;Municipio/TIOC;La Paz;Murillo;Nuestra Señora de La Paz;Rural;3,644;556;3,088;7,438;1,241;6,197;6,910;3,745;3,165
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2156;133;Municipio/TIOC;La Paz;Murillo;Palca;Palca;14,125;3,011;11,114;16,486;3,511;12,975;21,655;9,830;11,825
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2157;134;Municipio/TIOC;La Paz;Murillo;Palca;Urbana;;;;;;;;;
BOLIVIA: POBLACIÓN CON ACCESO A SANEAMIENTO MEJORADO, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2158;135;Municipio/TIOC;La Paz;Murillo;Palca;Rural;14,125;3,011;11,114;16,486;3,511;12,975;21,655;9,830;11,825
