cuadro;no;nivel;departamento;provincia;municipio_tioc;area;numero_de_viviendas_2001_total;numero_de_viviendas_2001_canheria_de_red;numero_de_viviendas_2001_pileta_publica;numero_de_viviendas_2001_carro_repartidor;numero_de_viviendas_2001_pozo_o_noria_con_bomba;numero_de_viviendas_2001_pozo_o_noria_sin_bomba;numero_de_viviendas_2001_rio,_vertiente,_acequia;numero_de_viviendas_2001_lago,_laguna,_curiche;numero_de_viviendas_2001_otra;numero_de_viviendas_2012_total;numero_de_viviendas_2012_canheria_de_red;numero_de_viviendas_2012_pileta_publica;numero_de_viviendas_2012_carro_repartidor_-aguatero-;numero_de_viviendas_2012_pozo_o_noria_con_bomba;numero_de_viviendas_2012_pozo_o_noria_sin_bomba;numero_de_viviendas_2012_lluvia,_rio,_vertiente,_acequia;numero_de_viviendas_2012_lago,_laguna,_curichi;numero_de_viviendas_2024_total;numero_de_viviendas_2024_canheria_de_red;numero_de_viviendas_2024_pileta_publica;numero_de_viviendas_2024_carro_repartidor_-aguatero-;numero_de_viviendas_2024_pozo_excavado_o_perforado_con_bomba;numero_de_viviendas_2024_pozo_no_protegido_o_sin_bomba;numero_de_viviendas_2024_cosecha_de_agua_de_lluvia;numero_de_viviendas_2024_manantial_o_vertiente_protegida;numero_de_viviendas_2024_rio,_acequia_o_vertiente_no_protegida;numero_de_viviendas_2024_otro
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2071;48;Municipio/TIOC;Chuquisaca;Tomina;Padilla;Rural;2,081;593;40;0;32;248;1,144;19;5;1,824;813;75;0;20;114;733;69;1,697;967;104;2;35;73;90;161;251;14
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2072;49;Municipio/TIOC;Chuquisaca;Tomina;Tomina;Tomina;1,921;939;95;0;4;66;784;9;24;2,113;1,666;135;0;7;31;262;12;2,243;1,404;280;1;14;29;82;252;157;24
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2073;50;Municipio/TIOC;Chuquisaca;Tomina;Tomina;Urbana;;;;;;;;;;;;;;;;;;564;500;59;0;1;1;1;0;2;0
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2074;51;Municipio/TIOC;Chuquisaca;Tomina;Tomina;Rural;1,921;939;95;0;4;66;784;9;24;2,113;1,666;135;0;7;31;262;12;1,679;904;221;1;13;28;81;252;155;24
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2075;52;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;Sopachuy;1,518;383;55;1;26;86;869;82;16;2,010;1,080;188;0;3;15;707;17;2,087;1,375;90;3;5;23;34;112;422;23
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2076;53;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;Urbana;;;;;;;;;;604;520;43;0;0;0;41;0;;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2077;54;Municipio/TIOC;Chuquisaca;Tomina;Sopachuy;Rural;1,518;383;55;1;26;86;869;82;16;1,406;560;145;0;3;15;666;17;2,087;1,375;90;3;5;23;34;112;422;23
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2078;55;Municipio/TIOC;Chuquisaca;Tomina;Alcalá;Alcalá;727;336;9;0;4;18;344;5;11;1,072;862;49;0;0;7;150;4;1,189;907;61;0;1;5;63;84;61;7
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2079;56;Municipio/TIOC;Chuquisaca;Tomina;Alcalá;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2080;57;Municipio/TIOC;Chuquisaca;Tomina;Alcalá;Rural;727;336;9;0;4;18;344;5;11;1,072;862;49;0;0;7;150;4;1,189;907;61;0;1;5;63;84;61;7
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2081;58;Municipio/TIOC;Chuquisaca;Tomina;El Villar;El Villar;996;251;46;0;1;43;625;16;14;1,212;666;54;0;1;19;455;17;1,439;936;92;0;5;13;28;157;188;20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2082;59;Municipio/TIOC;Chuquisaca;Tomina;El Villar;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2083;60;Municipio/TIOC;Chuquisaca;Tomina;El Villar;Rural;996;251;46;0;1;43;625;16;14;1,212;666;54;0;1;19;455;17;1,439;936;92;0;5;13;28;157;188;20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2084;61;Provincia;Chuquisaca;Hernando Siles;;Hernando Siles;7,348;3,234;242;1;38;297;3,431;46;59;8,158;5,729;368;4;29;140;1,857;31;10,043;7,946;523;6;35;72;154;273;939;95
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2085;62;Provincia;Chuquisaca;Hernando Siles;;Urbana;1,541;1,407;89;0;0;3;17;2;23;2,765;2,609;134;2;1;6;13;0;4,068;3,785;225;1;9;5;12;3;12;16
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2086;63;Provincia;Chuquisaca;Hernando Siles;;Rural;5,807;1,827;153;1;38;294;3,414;44;36;5,393;3,120;234;2;28;134;1,844;31;5,975;4,161;298;5;26;67;142;270;927;79
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2087;64;Municipio/TIOC;Chuquisaca;Hernando Siles;Monteagudo;Monteagudo;5,399;2,674;220;1;30;203;2,182;37;52;6,079;4,462;284;2;20;113;1,179;19;7,742;6,193;389;4;27;52;121;165;714;77
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2088;65;Municipio/TIOC;Chuquisaca;Hernando Siles;Monteagudo;Urbana;1,541;1,407;89;0;0;3;17;2;23;2,765;2,609;134;2;1;6;13;0;4,068;3,785;225;1;9;5;12;3;12;16
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2089;66;Municipio/TIOC;Chuquisaca;Hernando Siles;Monteagudo;Rural;3,858;1,267;131;1;30;200;2,165;35;29;3,314;1,853;150;0;19;107;1,166;19;3,674;2,408;164;3;18;47;109;162;702;61
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2090;67;Municipio/TIOC;Chuquisaca;Hernando Siles;Huacareta;Huacareta;1,949;560;22;0;8;94;1,249;9;7;2,079;1,267;84;2;9;27;678;12;2,301;1,753;134;2;8;20;33;108;225;18
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2091;68;Municipio/TIOC;Chuquisaca;Hernando Siles;Huacareta;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2092;69;Municipio/TIOC;Chuquisaca;Hernando Siles;Huacareta;Rural;1,949;560;22;0;8;94;1,249;9;7;2,079;1,267;84;2;9;27;678;12;2,301;1,753;134;2;8;20;33;108;225;18
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2093;70;Provincia;Chuquisaca;Yamparáez;;Yamparáez;6,813;2,840;796;1;94;776;2,151;87;68;7,336;3,585;567;9;239;543;2,270;123;7,348;3,762;956;126;337;269;502;428;804;164
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2094;71;Provincia;Chuquisaca;Yamparáez;;Urbana;658;571;59;1;0;3;7;0;17;781;672;62;0;1;2;29;15;913;551;194;109;6;3;20;10;8;12
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2095;72;Provincia;Chuquisaca;Yamparáez;;Rural;6,155;2,269;737;0;94;773;2,144;87;51;6,555;2,913;505;9;238;541;2,241;108;6,435;3,211;762;17;331;266;482;418;796;152
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2096;73;Municipio/TIOC;Chuquisaca;Yamparáez;Tarabuco;Tarabuco;4,381;1,815;596;1;34;461;1,389;42;43;4,386;2,369;438;5;66;311;1,137;60;4,279;2,316;696;118;73;115;331;249;316;65
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2097;74;Municipio/TIOC;Chuquisaca;Yamparáez;Tarabuco;Urbana;658;571;59;1;0;3;7;0;17;781;672;62;0;1;2;29;15;913;551;194;109;6;3;20;10;8;12
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2098;75;Municipio/TIOC;Chuquisaca;Yamparáez;Tarabuco;Rural;3,723;1,244;537;0;34;458;1,382;42;26;3,605;1,697;376;5;65;309;1,108;45;3,366;1,765;502;9;67;112;311;239;308;53
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2099;76;Municipio/TIOC;Chuquisaca;Yamparáez;Yamparáez;Yamparáez;2,432;1,025;200;0;60;315;762;45;25;2,950;1,216;129;4;173;232;1,133;63;3,069;1,446;260;8;264;154;171;179;488;99
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2100;77;Municipio/TIOC;Chuquisaca;Yamparáez;Yamparáez;Urbana;;;;;;;;;;;;;;;;;;;;;;;;;;;
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2101;78;Municipio/TIOC;Chuquisaca;Yamparáez;Yamparáez;Rural;2,432;1,025;200;0;60;315;762;45;25;2,950;1,216;129;4;173;232;1,133;63;3,069;1,446;260;8;264;154;171;179;488;99
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2102;79;Provincia;Chuquisaca;Nor Cinti;;Nor Cinti;15,451;4,882;666;3;84;1,871;7,660;162;123;18,587;8,735;1,444;16;108;1,638;6,340;306;21,769;12,539;1,975;20;278;865;425;768;4,567;332
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2103;80;Provincia;Chuquisaca;Nor Cinti;;Urbana;1,078;1,023;43;0;0;1;4;0;7;2,069;1,997;36;0;5;13;17;1;4,332;3,931;264;2;16;11;21;2;30;55
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2104;81;Provincia;Chuquisaca;Nor Cinti;;Rural;14,373;3,859;623;3;84;1,870;7,656;162;116;16,518;6,738;1,408;16;103;1,625;6,323;305;17,437;8,608;1,711;18;262;854;404;766;4,537;277
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2105;82;Municipio/TIOC;Chuquisaca;Nor Cinti;Camargo;Camargo;3,442;2,237;109;1;5;123;925;3;39;4,325;3,207;264;0;31;72;716;35;5,047;3,675;333;4;122;33;55;213;566;46
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2106;83;Municipio/TIOC;Chuquisaca;Nor Cinti;Camargo;Urbana;1,078;1,023;43;0;0;1;4;0;7;1,492;1,472;17;0;0;0;2;1;1,817;1,740;62;0;5;4;3;0;0;3
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2107;84;Municipio/TIOC;Chuquisaca;Nor Cinti;Camargo;Rural;2,364;1,214;66;1;5;122;921;3;32;2,833;1,735;247;0;31;72;714;34;3,230;1,935;271;4;117;29;52;213;566;43
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2108;85;Municipio/TIOC;Chuquisaca;Nor Cinti;San Lucas;San Lucas;7,313;1,313;332;0;44;1,065;4,372;118;69;8,008;2,879;789;12;57;1,121;2,987;163;8,651;4,699;961;12;95;441;218;205;1,887;133
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2109;86;Municipio/TIOC;Chuquisaca;Nor Cinti;San Lucas;Urbana;;;;;;;;;;;;;;;;;;990;819;120;1;7;4;12;0;11;16
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2110;87;Municipio/TIOC;Chuquisaca;Nor Cinti;San Lucas;Rural;7,313;1,313;332;0;44;1,065;4,372;118;69;8,008;2,879;789;12;57;1,121;2,987;163;7,661;3,880;841;11;88;437;206;205;1,876;117
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2111;88;Municipio/TIOC;Chuquisaca;Nor Cinti;Incahuasi;Incahuasi;2,065;659;84;0;9;206;1,086;13;8;2,779;1,122;173;3;2;140;1,289;50;4,071;1,927;283;1;38;125;107;217;1,272;101
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2112;89;Municipio/TIOC;Chuquisaca;Nor Cinti;Incahuasi;Urbana;;;;;;;;;;;;;;;;;;700;624;25;0;1;0;5;2;14;29
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2113;90;Municipio/TIOC;Chuquisaca;Nor Cinti;Incahuasi;Rural;2,065;659;84;0;9;206;1,086;13;8;2,779;1,122;173;3;2;140;1,289;50;3,371;1,303;258;1;37;125;102;215;1,258;72
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2114;91;Municipio/TIOC;Chuquisaca;Nor Cinti;Villa Charcas;Villa Charcas;2,631;673;141;2;26;477;1,277;28;7;3,475;1,527;218;1;18;305;1,348;58;4,000;2,238;398;3;23;266;45;133;842;52
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2115;92;Municipio/TIOC;Chuquisaca;Nor Cinti;Villa Charcas;Urbana;;;;;;;;;;577;525;19;0;5;13;15;0;825;748;57;1;3;3;1;0;5;7
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2116;93;Municipio/TIOC;Chuquisaca;Nor Cinti;Villa Charcas;Rural;2,631;673;141;2;26;477;1,277;28;7;2,898;1,002;199;1;13;292;1,333;58;3,175;1,490;341;2;20;263;44;133;837;45
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2117;94;Provincia;Chuquisaca;Belisario Boeto;;Belisario Boeto;2,860;1,441;122;0;16;168;1,072;22;19;3,196;2,408;118;1;9;64;581;15;3,187;2,506;102;1;87;37;68;146;216;24
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2118;95;Provincia;Chuquisaca;Belisario Boeto;;Urbana;698;674;4;0;0;4;11;1;4;1,035;984;34;0;1;0;16;0;1,189;1,138;22;0;10;2;6;0;7;4
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2119;96;Provincia;Chuquisaca;Belisario Boeto;;Rural;2,162;767;118;0;16;164;1,061;21;15;2,161;1,424;84;1;8;64;565;15;1,998;1,368;80;1;77;35;62;146;209;20
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2120;97;Municipio/TIOC;Chuquisaca;Belisario Boeto;Villa Serrano;Villa Serrano;2,860;1,441;122;0;16;168;1,072;22;19;3,196;2,408;118;1;9;64;581;15;3,187;2,506;102;1;87;37;68;146;216;24
BOLIVIA: VIVIENDAS PARTICULARES OCUPADAS CON PERSONAS PRESENTES POR TIPO DE PROCEDENCIA DE AGUA, SEGÚN DEPARTAMENTO, PROVINCIA, MUNICIPIO O TERRITORIO INDÍGENA ORIGINARIO CAMPESINO (TIOC) Y ÁREA, CENSOS 2001, 2012 Y 2121;98;Municipio/TIOC;Chuquisaca;Belisario Boeto;Villa Serrano;Urbana;698;674;4;0;0;4;11;1;4;1,035;984;34;0;1;0;16;0;1,189;1,138;22;0;10;2;6;0;7;4
